"Pin Information for the Cyclone® IV EP4CE55 Device
 Version 1.2   
B5	  VREFB5N1	  IO	  DIFFIO_R36n	   	  AC25	   	   	   	   	   	   	   			
B5	  VREFB5N1	  IO	  DIFFIO_R36p	   	  AC24	  AA21	   	   	   	  DM3R/BWS#3R	  DM3R/BWS#3R	  DM1R/BWS#1R			
B5	  VREFB5N1	  IO	   	   	  AB24	   	  DM3R/BWS#3R	  DM3R/BWS#3R	  DM1R/BWS#1R	   	   	   			
B5	  VREFB5N1	  IO	  RUP3	   	  AA22	  T17	   	   	   	   	   	   			
B5	  VREFB5N1	  IO	  RDN3	   	  AB23	  T18	   	   	   	   	   	   			
B5	  VREFB5N1	  IO	   	   	  AF27	  W20	"  DQS3R/CQ3R#,CDPCLK4"	"  DQS3R/CQ3R#,CDPCLK4"	"  DQS3R/CQ3R#,CDPCLK4"	"  DQS3R/CQ3R#,CDPCLK4"	"  DQS3R/CQ3R#,CDPCLK4"	"  DQS3R/CQ3R#,CDPCLK4"			
B5	  VREFB5N1	  IO	  VREFB5N1	   	  AA24	  W19	   	   	   	   	   	   			
B5	  VREFB5N1	  IO	  DIFFIO_R35n	   	  AD26	  Y22	  DQ3R	  DQ3R	  DQ1R	  DQ3R	  DQ3R	  DQ1R			
B5	  VREFB5N1	  IO	  DIFFIO_R35p	   	  AC26	  Y21	   	   	   	   	   	   			
B5	  VREFB5N1	  IO	  DIFFIO_R34n	   	  AE28	  U20	  DQ3R	  DQ3R	  DQ1R	  DQ3R	  DQ3R	  DQ1R			
B5	  VREFB5N1	  IO	  DIFFIO_R34p	   	  AE27	  U19	   	   	   	   	   	   			
B5	  VREFB5N1	  IO	  DIFFIO_R33n	   	  AD28	   	  DQ3R	  DQ3R	  DQ1R	   	   	   			
B5	  VREFB5N1	  IO	  DIFFIO_R33p	   	  AD27	   	  DQ3R	  DQ3R	  DQ1R	   	   	   			
B5	  VREFB5N1	  IO	  DIFFIO_R32n	   	  Y24	  W22	  DQ3R	  DQ3R	  DQ1R	  DQ3R	  DQ3R	  DQ1R			
B5	  VREFB5N1	  IO	  DIFFIO_R32p	   	  Y23	  W21	   	   	   	  DQ3R	  DQ3R	  DQ1R			
B5	  VREFB5N1	  IO	  DIFFIO_R31n	   	  AC28	  T20	  DQ3R	  DQ3R	  DQ1R	   	   	   			
B5	  VREFB5N1	  IO	  DIFFIO_R31p	   	  AC27	  T19	  DQ3R	  DQ3R	  DQ1R	   	   	   			
B5	  VREFB5N1	  IO	  DIFFIO_R30n	   	  AB26	  R17	  DQ3R	  DQ3R	  DQ1R	   	   	   			
B5	  VREFB5N1	  IO	  DIFFIO_R30p	   	  AB25	  P17	   	   	   	   	   	   			
B5	  VREFB5N1	  IO	  DIFFIO_R29n	   	  AA26	  V22	  DQ3R	  DQ3R	  DQ1R	  DQ3R	  DQ3R	  DQ1R			
B5	  VREFB5N1	  IO	  DIFFIO_R29p	   	  AA25	  V21	   	   	   	  DQ3R	  DQ3R	  DQ1R			
B5	  VREFB5N1	  IO	  DIFFIO_R28n	   	  AB28	  R20	  DM1R/BWS#1R	  DM3R/BWS#3R	  DM1R/BWS#1R	  DQ3R	  DQ3R	  DQ1R			
B5	  VREFB5N0	  IO	  DIFFIO_R28p	   	  AB27	   	  DQ1R	  DQ3R	  DQ1R	   	   	   			
B5	  VREFB5N0	  IO	  DIFFIO_R27n	   	  Y26	  U22	  DQ1R	  DQ3R	  DQ1R	  DQ3R	  DQ3R	  DQ1R			
B5	  VREFB5N0	  IO	  DIFFIO_R27p	   	  Y25	  U21	   	   	   	  DQ3R	  DQ3R	  DQ1R			
B5	  VREFB5N0	  IO	  DIFFIO_R26n	   	  W26	  R18	  DQ1R	  DQ3R	  DQ1R	   	   	   			
B5	  VREFB5N0	  IO	  DIFFIO_R26p	   	  W25	  R19	   	   	   	  DM1R/BWS#1R	  DM3R/BWS#3R	  DM1R/BWS#1R			
B5	  VREFB5N0	  IO	  DIFFIO_R25n	   	  W27	   	  DQ1R	  DQ3R	  DQ1R	   	   	   			
B5	  VREFB5N0	  IO	  DIFFIO_R25p	   	  W28	  N16	  DQ1R	  DQ3R	  DQ1R	   	   	   			
B5	  VREFB5N0	  IO	  DIFFIO_R24n	   	  V28	  R22	  DQ1R	  DQ3R	  DQ1R	  DQ1R	  DQ3R	  DQ1R			
B5	  VREFB5N0	  IO	  DIFFIO_R24p	   	  V27	  R21	   	   	   	  DQ1R	  DQ3R	  DQ1R			
B5	  VREFB5N0	  IO	  VREFB5N0	   	  U23	  P20	   	   	   	   	   	   			
B5	  VREFB5N0	  IO	  DIFFIO_R23n	   	  V26	  P22	   	   	   	  DQ1R	  DQ3R	  DQ1R			
B5	  VREFB5N0	  IO	  DIFFIO_R23p	   	  V25	  P21	  DQ1R	  DQ3R	  DQ1R	  DQ1R	  DQ3R	  DQ1R			
B5	  VREFB5N0	  IO	  DIFFIO_R22n	   	  U26	  N20	   	   	   	  DQ1R	  DQ3R	  DQ1R			
B5	  VREFB5N0	  IO	  DIFFIO_R22p	   	  U25	  N19	   	   	   	   	   	   			
B5	  VREFB5N0	  IO	  DIFFIO_R21n	   	  U28	  N17	  DQ1R	  DQ3R	  DQ1R	   	   	   			
B5	  VREFB5N0	  IO	  DIFFIO_R21p	   	  T25	  N18	"  DQS1R/CQ1R#,DPCLK6"	"  DQS1R/CQ1R#,DPCLK6"	"  DQS1R/CQ1R#,DPCLK6"	"  DQS1R/CQ1R#,DPCLK6"	"  DQS1R/CQ1R#,DPCLK6"	"  DQS1R/CQ1R#,DPCLK6"			
B5	  VREFB5N0	  IO	  DIFFIO_R20n	  DEV_OE	  T22	  N22	   	   	   	   	   	   			
B5	  VREFB5N0	  IO	  DIFFIO_R20p	  DEV_CLRn	  T21	  N21	   	   	   	   	   	   			
B5	  VREFB5N0	  IO	  DIFFIO_R19n	   	  R26	  M22	  DQ1R	  DQ3R	  DQ1R	  DQ1R	  DQ3R	  DQ1R			
B5	  VREFB5N0	  IO	  DIFFIO_R19p	   	  R25	  M21	   	   	   	  DQ1R	  DQ3R	  DQ1R			
B5	  VREFB5N0	  IO	  DIFFIO_R18n	   	  R28	  M20	  DM0R	  DM1R/BWS#1R	  DM1R/BWS#1R	  DQ1R	  DQ3R	  DQ1R			
B5	  VREFB5N0	  IO	  DIFFIO_R18p	   	  R27	  M19	   	  DQ1R	  DQ1R	  DQ1R	  DQ3R	  DQ1R			
B5	  VREFB5N0	  IO	   	   	  U27	  M16	   	   	   	   	   	   			
B5	  VREFB5N0	  CLK7	  DIFFCLK_3n	   	  Y28	  T22	   	   	   	   	   	   			
B5	  VREFB5N0	  CLK6	  DIFFCLK_3p	   	  Y27	  T21	   	   	   	   	   	   			
B6	  VREFB6N1	  CLK5	  DIFFCLK_2n	   	  J28	  G22	   	   	   	   	   	   			
B6	  VREFB6N1	  CLK4	  DIFFCLK_2p	   	  J27	  G21	   	   	   	   	   	   			
B6	  VREFB6N1	  CONF_DONE	   	  CONF_DONE	  P24	  M18	   	   	   	   	   	   			
B6	  VREFB6N1	  MSEL0	   	  MSEL0	  N22	  M17	   	   	   	   	   	   			
B6	  VREFB6N1	  MSEL1	   	  MSEL1	  P23	  L18	   	   	   	   	   	   			
B6	  VREFB6N1	  MSEL2	   	  MSEL2	  M22	  L17	   	   	   	   	   	   			
B6	  VREFB6N1	  MSEL3	   	  MSEL3	  P22	  K20	   	   	   	   	   	   			
B6	  VREFB6N1	  IO	  DIFFIO_R17n	  INIT_DONE	  P26	  L22	   	   	   	   	   	   			
B6	  VREFB6N1	  IO	  DIFFIO_R17p	  CRC_ERROR	  P25	  L21	   	   	   	   	   	   			
B6	  VREFB6N1	  IO	  VREFB6N1	   	  N21	  K19	   	   	   	   	   	   			
B6	  VREFB6N1	  IO	  DIFFIO_R16n	  nCEO	  P28	  K22	   	   	   	   	   	   			
B6	  VREFB6N1	  IO	  DIFFIO_R16p	  CLKUSR	  P27	  K21	   	   	   	   	   	   			
B6	  VREFB6N1	  IO	  DIFFIO_R15n	   	  N26	  J22	"  DQS0R/CQ1R,DPCLK7"	"  DQS0R/CQ1R,DPCLK7"	"  DQS0R/CQ1R,DPCLK7"	"  DQS0R/CQ1R,DPCLK7"	"  DQS0R/CQ1R,DPCLK7"	"  DQS0R/CQ1R,DPCLK7"			
B6	  VREFB6N1	  IO	  DIFFIO_R15p	   	  N25	  J21	   	   	   	  DM0R	  DM1R/BWS#1R	  DM1R/BWS#1R			
B6	  VREFB6N1	  IO	  DIFFIO_R14n	   	  M28	  H22	  DQ0R	  DQ1R	  DQ1R	  DQ0R	  DQ1R	  DQ1R			
B6	  VREFB6N1	  IO	  DIFFIO_R14p	   	  M27	  H21	  DQ0R	  DQ1R	  DQ1R	  DQ0R	  DQ1R	  DQ1R			
B6	  VREFB6N1	  IO	  DIFFIO_R13n	   	  M26	  K17	  DQ0R	  DQ1R	  DQ1R	   	   	   			
B6	  VREFB6N1	  IO	  DIFFIO_R13p	   	  M25	  K18	   	   	   	  DQ0R	  DQ1R	  DQ1R			
B6	  VREFB6N1	  IO	  DIFFIO_R12n	   	  L28	  J18	  DQ0R	  DQ1R	  DQ1R	   	   	   			
B6	  VREFB6N1	  IO	  DIFFIO_R12p	   	  L27	   	  DQ0R	  DQ1R	  DQ1R	   	   	   			
B6	  VREFB6N1	  IO	  DIFFIO_R11n	   	  L24	  F22	  DQ0R	  DQ1R	  DQ1R	  DQ0R	  DQ1R	  DQ1R			
B6	  VREFB6N1	  IO	  DIFFIO_R11p	   	  L23	  F21	   	   	   	  DQ0R	  DQ1R	  DQ1R			
B6	  VREFB6N1	  IO	  DIFFIO_R10n	   	  K28	  J20	  DQ0R	  DQ1R	  DQ1R	   	   	   			
B6	  VREFB6N1	  IO	  DIFFIO_R10p	   	  K27	  J19	  DQ0R	  DQ1R	  DQ1R	   	   	   			
B6	  VREFB6N0	  IO	   	   	  L26	  J17	  DM2R	  DM1R/BWS#1R	  DM1R/BWS#1R	   	   	   			
B6	  VREFB6N0	  IO	  DIFFIO_R9n	   	  J26	  H20	   	   	   	  DQ0R	  DQ1R	  DQ1R			
B6	  VREFB6N0	  IO	  DIFFIO_R9p	   	  J25	  H19	   	  DQ1R	  DQ1R	  DQ0R	  DQ1R	  DQ1R			
B6	  VREFB6N0	  IO	  DIFFIO_R8n	  nWE	  G28	  E22	  DQ2R	  DQ1R	  DQ1R	  DQ0R	  DQ1R	  DQ1R			
B6	  VREFB6N0	  IO	  DIFFIO_R8p	  nOE	  G27	  E21	  DQ2R	  DQ1R	  DQ1R	   	  DQ1R	  DQ1R			
B6	  VREFB6N0	  IO	  VREFB6N0	   	  M21	  H18	   	   	   	   	   	   			
B6	  VREFB6N0	  IO	   	   	  L25	  H16	   	   	   	   	   	   			
B6	  VREFB6N0	  IO	  DIFFIO_R7n	   	  K26	  D22	  DQ2R	  DQ1R	  DQ1R	  DM2R	  DM1R/BWS#1R	  DM1R/BWS#1R			
B6	  VREFB6N0	  IO	  DIFFIO_R7p	   	  K25	  D21	   	   	   	   	  DQ1R	  DQ1R			
B6	  VREFB6N0	  IO	  DIFFIO_R6n	  nAVD	  F28	  F20	  DQ2R	  DQ1R	  DQ1R	  DQ2R	  DQ1R	  DQ1R			
B6	  VREFB6N0	  IO	  DIFFIO_R6p	   	  F27	  F19	   	   	   	  DQ2R	  DQ1R	  DQ1R			
B6	  VREFB6N0	  IO	  DIFFIO_R5n	  PADD23	  E28	  G18	  DQ2R	  DQ1R	  DQ1R	  DQ2R	  DQ1R	  DQ1R			
B6	  VREFB6N0	  IO	  DIFFIO_R5p	   	  E27	  H17	  DQ2R	  DQ1R	  DQ1R	   	   	   			
B6	  VREFB6N0	  IO	  DIFFIO_R4n	   	  H26	  C22	   	   	   	  DQ2R	  DQ1R	  DQ1R			
B6	  VREFB6N0	  IO	  DIFFIO_R4p	   	  F26	  C21	  DQ2R	  DQ1R	  DQ1R	  DQ2R	  DQ1R	  DQ1R			
B6	  VREFB6N0	  IO	  DIFFIO_R3n	  PADD22	  D28	  B22	   	   	   	  DQ2R	  DQ1R	  DQ1R			
B6	  VREFB6N0	  IO	  DIFFIO_R3p	  PADD21	  D27	  B21	  DQ2R	  DQ1R	  DQ1R	  DQ2R	  DQ1R	  DQ1R			
B6	  VREFB6N0	  IO	  DIFFIO_R2n	  PADD20	  C27	  C20	"  DQS2R/CQ3R,CDPCLK5"	"  DQS2R/CQ3R,CDPCLK5"	"  DQS2R/CQ3R,CDPCLK5"	"  DQS2R/CQ3R,CDPCLK5"	"  DQS2R/CQ3R,CDPCLK5"	"  DQS2R/CQ3R,CDPCLK5"			
B6	  VREFB6N0	  IO	  DIFFIO_R2p	   	  D26	  D20	   	   	   	   	   	   			
B6	  VREFB6N0	  IO	  DIFFIO_R1n	   	  H24	  F17	   	   	   	  DQ2R	  DQ1R	  DQ1R			
B6	  VREFB6N0	  IO	  DIFFIO_R1p	   	  J22	  G17	   	   	   	   	   	   			
B7	  VREFB7N0	  IO	  DIFFIO_T42n	   	  C26	  F16	   	   	   	   	   	   			
B7	  VREFB7N0	  IO	  DIFFIO_T42p	   	  B26	  E16	  DQ0T	   	   	  DQ2T	  DQ5T	  DQ5T			
B7	  VREFB7N0	  IO	  DIFFIO_T41n	   	  D22	  F15	  DQ0T	   	   	  DQ2T	  DQ5T	  DQ5T			
B7	  VREFB7N0	  IO	  DIFFIO_T41p	   	  E22	  G16	  DQ0T	   	   	   	   	   			
B7	  VREFB7N0	  IO	  DIFFIO_T40n	   	  A26	  G15	  DQ0T	   	   	   	   	   			
B7	  VREFB7N0	  IO	  DIFFIO_T40p	   	  A25	  F14	"  DQS0T/CQ1T,CDPCLK6"	"  DQS0T/CQ1T,CDPCLK6"	"  DQS0T/CQ1T,CDPCLK6"	"  DQS0T/CQ1T,CDPCLK6"	"  DQS0T/CQ1T,CDPCLK6"	"  DQS0T/CQ1T,CDPCLK6"			
B7	  VREFB7N0	  IO	   	   	  B25	   	  DQ0T	   	   	   	   	   			
B7	  VREFB7N0	  IO	  DIFFIO_T39n	   	  E21	  C18	   	   	   	   	   	   			
B7	  VREFB7N0	  IO	  DIFFIO_T39p	   	  F21	  D18	  DQ0T	   	   	   	   	   			
B7	  VREFB7N0	  IO	  VREFB7N0	   	  F22	  D17	   	   	   	   	   	   			
B7	  VREFB7N0	  IO	  DIFFIO_T38n	   	  D25	   	   	   	   	   	   	   			
B7	  VREFB7N0	  IO	  DIFFIO_T38p	   	  C25	   	  DQ0T	   	   	   	   	   			
B7	  VREFB7N0	  IO	  DIFFIO_T37n	   	  A23	  C19	  DQ0T	   	   	  DQ2T	  DQ5T	  DQ5T			
B7	  VREFB7N0	  IO	  DIFFIO_T37p	   	  B23	  D19	  DM0T	   	   	  DQ2T	  DQ5T	  DQ5T			
B7	  VREFB7N0	  IO	  PLL2_CLKOUTn	   	  C23	  A20	   	   	   	   	   	   			
B7	  VREFB7N0	  IO	  PLL2_CLKOUTp	   	  D23	  B20	   	   	   	   	   	   			
B7	  VREFB7N0	  IO	  DIFFIO_T36n	   	  C24	   	  DQ2T	  DQ5T	  DQ5T	   	   	   			
B7	  VREFB7N0	  IO	  DIFFIO_T36p	   	  D24	   	   	   	   	   	   	   			
B7	  VREFB7N0	  IO	  DIFFIO_T35n	   	  C22	   	  DQ2T	  DQ5T	  DQ5T	   	   	   			
B7	  VREFB7N0	  IO	  DIFFIO_T35p	   	  D21	  C17	  DQ2T	  DQ5T	  DQ5T	  DQ2T	  DQ5T	  DQ5T			
B7	  VREFB7N0	  IO	  RUP4	   	  F19	  B19	   	   	   	   	   	   			
B7	  VREFB7N0	  IO	  RDN4	   	  E19	  A19	   	   	   	   	   	   			
B7	  VREFB7N0	  IO	   	   	  C21	   	  DQ2T	  DQ5T	  DQ5T	   	   	   			
B7	  VREFB7N0	  IO	  DIFFIO_T34n	   	  A22	  A18	  DQ2T	  DQ5T	  DQ5T	  DQ2T	  DQ5T	  DQ5T			
B7	  VREFB7N0	  IO	  DIFFIO_T34p	  PADD0	  B22	  B18	   	   	   	   	   	   			
B7	  VREFB7N0	  IO	  DIFFIO_T33n	   	  A21	  D15	  DQ2T	  DQ5T	  DQ5T	   	   	   			
B7	  VREFB7N1	  IO	  DIFFIO_T33p	   	  B21	  E15	  DQ2T	  DQ5T	  DQ5T	  DQ2T	  DQ5T	  DQ5T			
B7	  VREFB7N1	  IO	  DIFFIO_T32n	   	  E18	  G14	  DQ2T	  DQ5T	  DQ5T	   	   	   			
B7	  VREFB7N1	  IO	  DIFFIO_T32p	   	  F18	  G13	   	   	   	   	   	   			
B7	  VREFB7N1	  IO	  DIFFIO_T31n	  PADD1	  C18	  A17	   	  DQ5T	  DQ5T	  DQ2T	  DQ5T	  DQ5T			
B7	  VREFB7N1	  IO	  DIFFIO_T31p	  PADD2	  D18	  B17	   	   	   	   	  DQ5T	  DQ5T			
B7	  VREFB7N1	  IO	  DIFFIO_T30n	   	  C20	  A16	  DM2T	  DM5T/BWS#5T	  DM5T/BWS#5T	  DM2T	  DM5T/BWS#5T	  DM5T/BWS#5T			
B7	  VREFB7N1	  IO	  DIFFIO_T30p	   	  D20	  B16	  DQ4T	  DQ5T	  DQ5T	  DQ4T	  DQ5T	  DQ5T			
B7	  VREFB7N1	  IO	  DIFFIO_T29n	   	  C19	   	  DQ4T	  DQ5T	  DQ5T	   	   	   			
B7	  VREFB7N1	  IO	  DIFFIO_T29p	   	  D19	   	   	   	   	   	   	   			
B7	  VREFB7N1	  IO	  VREFB7N1	   	  G17	  C15	   	   	   	   	   	   			
B7	  VREFB7N1	  IO	  DIFFIO_T28n	  PADD3	  C17	  E14	  DQ4T	  DQ5T	  DQ5T	  DQ4T	  DQ5T	  DQ5T			
B7	  VREFB7N1	  IO	  DIFFIO_T28p	  PADD4	  D17	  F13	"  DQS2T/CQ3T,DPCLK8"	"  DQS2T/CQ3T,DPCLK8"	"  DQS2T/CQ3T,DPCLK8"	"  DQS2T/CQ3T,DPCLK8"	"  DQS2T/CQ3T,DPCLK8"	"  DQS2T/CQ3T,DPCLK8"			
B7	  VREFB7N1	  IO	  DIFFIO_T27n	  PADD5	  A19	  A15	  DQ4T	  DQ5T	  DQ5T	  DQ4T	  DQ5T	  DQ5T			
B7	  VREFB7N1	  IO	  DIFFIO_T27p	  PADD6	  B19	  B15	  DQ4T	  DQ5T	  DQ5T	  DQ4T	  DQ5T	  DQ5T			
B7	  VREFB7N1	  IO	  DIFFIO_T26n	  PADD7	  A18	  C13	   	   	   	   	   	   			
B7	  VREFB7N1	  IO	  DIFFIO_T26p	  PADD8	  B18	  D13	  DQ4T	  DQ5T	  DQ5T	  DQ4T	  DQ5T	  DQ5T			
B7	  VREFB7N1	  IO	   	   	  E17	   	  DQ4T	  DQ5T	  DQ5T	   	   	   			
B7	  VREFB7N1	  IO	   	   	  G15	  E13	   	   	   	   	   	   			
B7	  VREFB7N1	  IO	  DIFFIO_T25n	  PADD9	  C16	  A14	  DQ4T	  DQ5T	  DQ5T	  DQ4T	  DQ5T	  DQ5T			
B7	  VREFB7N1	  IO	  DIFFIO_T25p	  PADD10	  D16	  B14	   	   	   	  DQ4T	  DQ5T	  DQ5T			
B7	  VREFB7N1	  IO	  DIFFIO_T24n	  PADD11	  A17	  A13	   	  DQ5T	  DQ5T	  DQ4T	  DQ5T	  DQ5T			
B7	  VREFB7N1	  IO	  DIFFIO_T24p	  PADD12	  B17	  B13	"  DQS4T/CQ5T,DPCLK9"	"  DQS4T/CQ5T,DPCLK9"	"  DQS4T/CQ5T,DPCLK9"	"  DQS4T/CQ5T,DPCLK9"	"  DQS4T/CQ5T,DPCLK9"	"  DQS4T/CQ5T,DPCLK9"			
B7	  VREFB7N1	  IO	   	   	  E15	  E12	  DM4T	  DM5T/BWS#5T	  DM5T/BWS#5T	   	  DQ5T	  DQ5T			
B7	  VREFB7N1	  IO	  DIFFIO_T23n	  PADD13	  C15	  E11	   	   	   	   	   	   			
B7	  VREFB7N1	  IO	  DIFFIO_T23p	  PADD14	  D15	  F11	  DQ5T	  DQ3T	  DQ5T	  DM4T	  DM5T/BWS#5T	  DM5T/BWS#5T			
B7	  VREFB7N1	  CLK8	  DIFFCLK_5n	   	  A15	  A12	   	   	   	   	   	   			
B7	  VREFB7N1	  CLK9	  DIFFCLK_5p	   	  B15	  B12	   	   	   	   	   	   			
B8	  VREFB8N0	  CLK10	  DIFFCLK_4n	   	  A14	  A11	   	   	   	   	   	   			
B8	  VREFB8N0	  CLK11	  DIFFCLK_4p	   	  B14	  B11	   	   	   	   	   	   			
B8	  VREFB8N0	  IO	  DIFFIO_T22n	   	  C13	  D10	  DQ5T	  DQ3T	  DQ5T	  DQ5T	  DQ3T	  DQ5T			
B8	  VREFB8N0	  IO	  DIFFIO_T22p	   	  D13	  E10	  DQ5T	  DQ3T	  DQ5T	   	   	   			
B8	  VREFB8N0	  IO	  DIFFIO_T21n	   	  C14	  A10	  DQ5T	  DQ3T	  DQ5T	  DQ5T	  DQ3T	  DQ5T			
B8	  VREFB8N0	  IO	  DIFFIO_T21p	  PADD15	  D14	  B10	   	   	   	   	   	   			
B8	  VREFB8N0	  IO	  DIFFIO_T20n	  PADD16	  C12	  A9	  DQ5T	  DQ3T	  DQ5T	  DQ5T	  DQ3T	  DQ5T			
B8	  VREFB8N0	  IO	  DIFFIO_T20p	  PADD17	  D12	  B9	"  DQS5T/CQ5T#,DPCLK10"	"  DQS5T/CQ5T#,DPCLK10"	"  DQS5T/CQ5T#,DPCLK10"	"  DQS5T/CQ5T#,DPCLK10"	"  DQS5T/CQ5T#,DPCLK10"	"  DQS5T/CQ5T#,DPCLK10"			
B8	  VREFB8N0	  IO	  DIFFIO_T19n	   	  A12	   	  DQ5T	  DQ3T	  DQ5T	   	   	   			
B8	  VREFB8N0	  IO	  VREFB8N0	   	  G14	  C10	   	   	   	   	   	   			
B8	  VREFB8N0	  IO	  DIFFIO_T18n	   	  F14	  G11	   	   	   	   	   	   			
B8	  VREFB8N0	  IO	  DIFFIO_T18p	   	  E14	   	  DQ5T	  DQ3T	  DQ5T	   	   	   			
B8	  VREFB8N0	  IO	  DIFFIO_T17n	  DATA2	  A11	  A8	  DQ5T	  DQ3T	  DQ5T	  DQ5T	  DQ3T	  DQ5T			
B8	  VREFB8N0	  IO	  DIFFIO_T17p	  DATA3	  B11	  B8	  DQ5T	  DQ3T	  DQ5T	  DQ5T	  DQ3T	  DQ5T			
B8	  VREFB8N0	  IO	  DIFFIO_T16n	  PADD18	  A10	  A7	   	   	   	  DQ5T	  DQ3T	  DQ5T			
B8	  VREFB8N0	  IO	  DIFFIO_T16p	  DATA4	  B10	  B7	  DM5T/BWS#5T	  DM3T/BWS#3T	  DM5T/BWS#5T	  DQ5T	  DQ3T	  DQ5T			
B8	  VREFB8N0	  IO	  DIFFIO_T15n	  PADD19	  G13	  A6	   	   	   	  DQ5T	  DQ3T	  DQ5T			
B8	  VREFB8N0	  IO	  DIFFIO_T15p	  DATA15	  H13	  B6	  DQ3T	  DQ3T	  DQ5T	  DQ5T	  DQ3T	  DQ5T			
B8	  VREFB8N0	  IO	  DIFFIO_T14n	   	  C10	  E9	  DQ3T	  DQ3T	  DQ5T	   	   	   			
B8	  VREFB8N0	  IO	  DIFFIO_T14p	   	  D10	   	  DQ3T	  DQ3T	  DQ5T	   	   	   			
B8	  VREFB8N0	  IO	  DIFFIO_T13n	  DATA14	  E12	  C8	"  DQS3T/CQ3T#,DPCLK11"	"  DQS3T/CQ3T#,DPCLK11"	"  DQS3T/CQ3T#,DPCLK11"	"  DQS3T/CQ3T#,DPCLK11"	"  DQS3T/CQ3T#,DPCLK11"	"  DQS3T/CQ3T#,DPCLK11"			
B8	  VREFB8N0	  IO	  DIFFIO_T13p	  DATA13	  F12	  C7	   	   	   	  DM5T/BWS#5T	  DM3T/BWS#3T	  DM5T/BWS#5T			
B8	  VREFB8N0	  IO	  DIFFIO_T12n	   	  E11	  D8	  DQ3T	  DQ3T	  DQ5T	   	   	   			
B8	  VREFB8N0	  IO	  DIFFIO_T12p	   	  F11	  E8	   	   	   	   	   	   			
B8	  VREFB8N0	  IO	  DIFFIO_T11n	   	  A7	   	  DQ3T	  DQ3T	  DQ5T	   	   	   			
B8	  VREFB8N1	  IO	  DIFFIO_T11p	  DATA5	  B7	  A5	  DQ3T	  DQ3T	  DQ5T	  DQ3T	  DQ3T	  DQ5T			
B8	  VREFB8N1	  IO	  VREFB8N1	   	  G12	  B5	   	   	   	   	   	   			
B8	  VREFB8N1	  IO	  DIFFIO_T10n	   	  A6	  G10	   	   	   	   	   	   			
B8	  VREFB8N1	  IO	  DIFFIO_T10p	  DATA6	  B6	  F10	  DQ3T	  DQ3T	  DQ5T	  DQ3T	  DQ3T	  DQ5T			
B8	  VREFB8N1	  IO	  DIFFIO_T9n	  DATA7	  C11	  C6	  DQ3T	  DQ3T	  DQ5T	  DQ3T	  DQ3T	  DQ5T			
B8	  VREFB8N1	  IO	  DIFFIO_T9p	   	  D11	  D7	   	   	   	   	   	   			
B8	  VREFB8N1	  IO	  DIFFIO_T8n	   	  C9	  A4	  DQ3T	  DQ3T	  DQ5T	  DQ3T	  DQ3T	  DQ5T			
B8	  VREFB8N1	  IO	  DIFFIO_T8p	  DATA8	  D9	  B4	   	   	   	  DQ3T	  DQ3T	  DQ5T			
B8	  VREFB8N1	  IO	  DIFFIO_T7n	  DATA9	  A8	  F8	  DM3T/BWS#3T	  DM3T/BWS#3T	  DM5T/BWS#5T	  DQ3T	  DQ3T	  DQ5T			
B8	  VREFB8N1	  IO	  DIFFIO_T7p	   	  B8	  G8	   	   	   	   	   	   			
B8	  VREFB8N1	  IO	  DIFFIO_T6n	   	  C8	   	  DQ1T	   	   	   	   	   			
B8	  VREFB8N1	  IO	  DIFFIO_T6p	   	  D8	   	  DQ1T	   	   	   	   	   			
B8	  VREFB8N1	  IO	  DIFFIO_T5n	  DATA10	  C7	  A3	  DQ1T	   	   	  DQ3T	  DQ3T	  DQ5T			
B8	  VREFB8N1	  IO	  DIFFIO_T5p	  DATA11	  D7	  B3	   	   	   	  DQ3T	  DQ3T	  DQ5T			
B8	  VREFB8N1	  IO	  DIFFIO_T4n	   	  D6	  D6	  DQ1T	   	   	   	   	   			
B8	  VREFB8N1	  IO	  DIFFIO_T4p	   	  G9	  E7	   	   	   	   	   	   			
B8	  VREFB8N1	  IO	  DIFFIO_T3n	   	  A4	  C3	  DQ1T	   	   	  DQ3T	  DQ3T	  DQ5T			
B8	  VREFB8N1	  IO	  DIFFIO_T3p	  DATA12	  B4	  C4	"  DQS1T/CQ1T#,CDPCLK7"	"  DQS1T/CQ1T#,CDPCLK7"	"  DQS1T/CQ1T#,CDPCLK7"	"  DQS1T/CQ1T#,CDPCLK7"	"  DQS1T/CQ1T#,CDPCLK7"	"  DQS1T/CQ1T#,CDPCLK7"			
B8	  VREFB8N1	  IO	  DIFFIO_T2n	   	  B3	  F7	   	   	   	  DM3T/BWS#3T	  DM3T/BWS#3T	  DM5T/BWS#5T			
B8	  VREFB8N1	  IO	  DIFFIO_T2p	   	  A3	  G7	  DQ1T	   	   	   	   	   			
B8	  VREFB8N1	  IO	   	   	  C6	  F9	  DQ1T	   	   	   	   	   			
B8	  VREFB8N1	  IO	  PLL3_CLKOUTn	   	  C5	  E6	   	   	   	   	   	   			
B8	  VREFB8N1	  IO	  PLL3_CLKOUTp	   	  D5	  E5	   	   	   	   	   	   			
B8	  VREFB8N1	  IO	  DIFFIO_T1n	   	  C4	  G9	  DQ1T	   	   	   	   	   			
B8	  VREFB8N1	  IO	  DIFFIO_T1p	   	  D4	   	  DM1T	   	   	   	   	   			
B8	  VREFB8N1	  IO	   	   	  E4	   	   	   	   	   	   	   			
