Device/Package xc7vx485tffg1157 8/18/2011 15:57:47,,,,,,,
,,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,VCCAUX Group,Super Logic Region,I/O Type,No-Connect
AD14,IO_L23P_T3_35,3,35,2,NA,HP,NA
AE13,IO_L23N_T3_35,3,35,2,NA,HP,NA
AD16,IO_L24P_T3_35,3,35,2,NA,HP,NA
AD15,IO_L24N_T3_35,3,35,2,NA,HP,NA
AC15,IO_25_VRP_35,NA,35,2,NA,HP,NA
AC22,IO_0_VRN_36,NA,36,2,NA,HP,NA
AN24,IO_L1P_T0_36,0,36,2,NA,HP,NA
AP24,IO_L1N_T0_36,0,36,2,NA,HP,NA
AN20,IO_L2P_T0_36,0,36,2,NA,HP,NA
AP20,IO_L2N_T0_36,0,36,2,NA,HP,NA
AM22,IO_L3P_T0_DQS_36,0,36,2,NA,HP,NA
AN22,IO_L3N_T0_DQS_36,0,36,2,NA,HP,NA
AN19,IO_L4P_T0_36,0,36,2,NA,HP,NA
AP19,IO_L4N_T0_36,0,36,2,NA,HP,NA
AP21,IO_L5P_T0_36,0,36,2,NA,HP,NA
AP22,IO_L5N_T0_36,0,36,2,NA,HP,NA
AM23,IO_L6P_T0_36,0,36,2,NA,HP,NA
AN23,IO_L6N_T0_VREF_36,0,36,2,NA,HP,NA
AM20,IO_L7P_T1_36,1,36,2,NA,HP,NA
AM21,IO_L7N_T1_36,1,36,2,NA,HP,NA
AK24,IO_L8P_T1_36,1,36,2,NA,HP,NA
AL24,IO_L8N_T1_36,1,36,2,NA,HP,NA
AK19,IO_L9P_T1_DQS_36,1,36,2,NA,HP,NA
AL19,IO_L9N_T1_DQS_36,1,36,2,NA,HP,NA
AK23,IO_L10P_T1_36,1,36,2,NA,HP,NA
AL23,IO_L10N_T1_36,1,36,2,NA,HP,NA
AL20,IO_L11P_T1_SRCC_36,1,36,2,NA,HP,NA
AL21,IO_L11N_T1_SRCC_36,1,36,2,NA,HP,NA
AJ22,IO_L12P_T1_MRCC_36,1,36,2,NA,HP,NA
AK22,IO_L12N_T1_MRCC_36,1,36,2,NA,HP,NA
AG22,IO_L13P_T2_MRCC_36,2,36,2,NA,HP,NA
AH22,IO_L13N_T2_MRCC_36,2,36,2,NA,HP,NA
AJ21,IO_L14P_T2_SRCC_36,2,36,2,NA,HP,NA
AK21,IO_L14N_T2_SRCC_36,2,36,2,NA,HP,NA
AF23,IO_L15P_T2_DQS_36,2,36,2,NA,HP,NA
AG23,IO_L15N_T2_DQS_36,2,36,2,NA,HP,NA
AJ19,IO_L16P_T2_36,2,36,2,NA,HP,NA
AJ20,IO_L16N_T2_36,2,36,2,NA,HP,NA
AH23,IO_L17P_T2_36,2,36,2,NA,HP,NA
AJ24,IO_L17N_T2_36,2,36,2,NA,HP,NA
AG20,IO_L18P_T2_36,2,36,2,NA,HP,NA
AH20,IO_L18N_T2_36,2,36,2,NA,HP,NA
AC19,IO_L19P_T3_36,3,36,2,NA,HP,NA
AD20,IO_L19N_T3_VREF_36,3,36,2,NA,HP,NA
AD22,IO_L20P_T3_36,3,36,2,NA,HP,NA
AE22,IO_L20N_T3_36,3,36,2,NA,HP,NA
AF19,IO_L21P_T3_DQS_36,3,36,2,NA,HP,NA
AF20,IO_L21N_T3_DQS_36,3,36,2,NA,HP,NA
AD21,IO_L22P_T3_36,3,36,2,NA,HP,NA
AE21,IO_L22N_T3_36,3,36,2,NA,HP,NA
AD19,IO_L23P_T3_36,3,36,2,NA,HP,NA
AE19,IO_L23N_T3_36,3,36,2,NA,HP,NA
AF21,IO_L24P_T3_36,3,36,2,NA,HP,NA
AG21,IO_L24N_T3_36,3,36,2,NA,HP,NA
AC18,IO_25_VRP_36,NA,36,2,NA,HP,NA
H18,IO_0_VRN_37,NA,37,3,NA,HP,NA
L19,IO_L1P_T0_37,0,37,3,NA,HP,NA
K19,IO_L1N_T0_37,0,37,3,NA,HP,NA
M18,IO_L2P_T0_37,0,37,3,NA,HP,NA
L18,IO_L2N_T0_37,0,37,3,NA,HP,NA
J20,IO_L3P_T0_DQS_37,0,37,3,NA,HP,NA
H20,IO_L3N_T0_DQS_37,0,37,3,NA,HP,NA
K18,IO_L4P_T0_37,0,37,3,NA,HP,NA
J19,IO_L4N_T0_37,0,37,3,NA,HP,NA
M20,IO_L5P_T0_37,0,37,3,NA,HP,NA
L20,IO_L5N_T0_37,0,37,3,NA,HP,NA
H19,IO_L6P_T0_37,0,37,3,NA,HP,NA
G20,IO_L6N_T0_VREF_37,0,37,3,NA,HP,NA
A19,IO_L7P_T1_37,1,37,3,NA,HP,NA
A20,IO_L7N_T1_37,1,37,3,NA,HP,NA
E19,IO_L8P_T1_37,1,37,3,NA,HP,NA
D19,IO_L8N_T1_37,1,37,3,NA,HP,NA
B21,IO_L9P_T1_DQS_37,1,37,3,NA,HP,NA
A21,IO_L9N_T1_DQS_37,1,37,3,NA,HP,NA
C19,IO_L10P_T1_37,1,37,3,NA,HP,NA
B20,IO_L10N_T1_37,1,37,3,NA,HP,NA
D20,IO_L11P_T1_SRCC_37,1,37,3,NA,HP,NA
C20,IO_L11N_T1_SRCC_37,1,37,3,NA,HP,NA
E21,IO_L12P_T1_MRCC_37,1,37,3,NA,HP,NA
D21,IO_L12N_T1_MRCC_37,1,37,3,NA,HP,NA
G21,IO_L13P_T2_MRCC_37,2,37,3,NA,HP,NA
F21,IO_L13N_T2_MRCC_37,2,37,3,NA,HP,NA
H22,IO_L14P_T2_SRCC_37,2,37,3,NA,HP,NA
G22,IO_L14N_T2_SRCC_37,2,37,3,NA,HP,NA
F19,IO_L15P_T2_DQS_37,2,37,3,NA,HP,NA
F20,IO_L15N_T2_DQS_37,2,37,3,NA,HP,NA
H23,IO_L16P_T2_37,2,37,3,NA,HP,NA
G23,IO_L16N_T2_37,2,37,3,NA,HP,NA
K21,IO_L17P_T2_37,2,37,3,NA,HP,NA
J21,IO_L17N_T2_37,2,37,3,NA,HP,NA
K22,IO_L18P_T2_37,2,37,3,NA,HP,NA
J22,IO_L18N_T2_37,2,37,3,NA,HP,NA
E22,IO_L19P_T3_37,3,37,3,NA,HP,NA
D22,IO_L19N_T3_VREF_37,3,37,3,NA,HP,NA
A23,IO_L20P_T3_37,3,37,3,NA,HP,NA
A24,IO_L20N_T3_37,3,37,3,NA,HP,NA
C22,IO_L21P_T3_DQS_37,3,37,3,NA,HP,NA
B22,IO_L21N_T3_DQS_37,3,37,3,NA,HP,NA
C23,IO_L22P_T3_37,3,37,3,NA,HP,NA
B23,IO_L22N_T3_37,3,37,3,NA,HP,NA
F23,IO_L23P_T3_37,3,37,3,NA,HP,NA
E23,IO_L23N_T3_37,3,37,3,NA,HP,NA
D24,IO_L24P_T3_37,3,37,3,NA,HP,NA
C24,IO_L24N_T3_37,3,37,3,NA,HP,NA
L21,IO_25_VRP_37,NA,37,3,NA,HP,NA
L16,IO_0_VRN_38,NA,38,3,NA,HP,NA
J15,IO_L1P_T0_38,0,38,3,NA,HP,NA
H15,IO_L1N_T0_38,0,38,3,NA,HP,NA
M15,IO_L2P_T0_38,0,38,3,NA,HP,NA
L15,IO_L2N_T0_38,0,38,3,NA,HP,NA
M17,IO_L3P_T0_DQS_38,0,38,3,NA,HP,NA
M16,IO_L3N_T0_DQS_38,0,38,3,NA,HP,NA
L14,IO_L4P_T0_38,0,38,3,NA,HP,NA
K14,IO_L4N_T0_38,0,38,3,NA,HP,NA
K17,IO_L5P_T0_38,0,38,3,NA,HP,NA
J17,IO_L5N_T0_38,0,38,3,NA,HP,NA
K16,IO_L6P_T0_38,0,38,3,NA,HP,NA
J16,IO_L6N_T0_VREF_38,0,38,3,NA,HP,NA
F14,IO_L7P_T1_38,1,38,3,NA,HP,NA
E13,IO_L7N_T1_38,1,38,3,NA,HP,NA
J14,IO_L8P_T1_38,1,38,3,NA,HP,NA
H14,IO_L8N_T1_38,1,38,3,NA,HP,NA
H17,IO_L9P_T1_DQS_38,1,38,3,NA,HP,NA
G17,IO_L9N_T1_DQS_38,1,38,3,NA,HP,NA
G13,IO_L10P_T1_38,1,38,3,NA,HP,NA
F13,IO_L10N_T1_38,1,38,3,NA,HP,NA
G16,IO_L11P_T1_SRCC_38,1,38,3,NA,HP,NA
F16,IO_L11N_T1_SRCC_38,1,38,3,NA,HP,NA
G15,IO_L12P_T1_MRCC_38,1,38,3,NA,HP,NA
F15,IO_L12N_T1_MRCC_38,1,38,3,NA,HP,NA
E16,IO_L13P_T2_MRCC_38,2,38,3,NA,HP,NA
D16,IO_L13N_T2_MRCC_38,2,38,3,NA,HP,NA
E17,IO_L14P_T2_SRCC_38,2,38,3,NA,HP,NA
D17,IO_L14N_T2_SRCC_38,2,38,3,NA,HP,NA
E14,IO_L15P_T2_DQS_38,2,38,3,NA,HP,NA
D14,IO_L15N_T2_DQS_38,2,38,3,NA,HP,NA
F18,IO_L16P_T2_38,2,38,3,NA,HP,NA
E18,IO_L16N_T2_38,2,38,3,NA,HP,NA
D15,IO_L17P_T2_38,2,38,3,NA,HP,NA
C14,IO_L17N_T2_38,2,38,3,NA,HP,NA
C18,IO_L18P_T2_38,2,38,3,NA,HP,NA
C17,IO_L18N_T2_38,2,38,3,NA,HP,NA
C13,IO_L19P_T3_38,3,38,3,NA,HP,NA
B13,IO_L19N_T3_VREF_38,3,38,3,NA,HP,NA
B16,IO_L20P_T3_38,3,38,3,NA,HP,NA
A15,IO_L20N_T3_38,3,38,3,NA,HP,NA
A14,IO_L21P_T3_DQS_38,3,38,3,NA,HP,NA
A13,IO_L21N_T3_DQS_38,3,38,3,NA,HP,NA
B17,IO_L22P_T3_38,3,38,3,NA,HP,NA
A16,IO_L22N_T3_38,3,38,3,NA,HP,NA
C15,IO_L23P_T3_38,3,38,3,NA,HP,NA
B15,IO_L23N_T3_38,3,38,3,NA,HP,NA
B18,IO_L24P_T3_38,3,38,3,NA,HP,NA
A18,IO_L24N_T3_38,3,38,3,NA,HP,NA
G18,IO_25_VRP_38,NA,38,3,NA,HP,NA
H13,IO_0_VRN_39,NA,39,3,NA,HP,NA
A9,IO_L1P_T0_39,0,39,3,NA,HP,NA
A8,IO_L1N_T0_39,0,39,3,NA,HP,NA
A11,IO_L2P_T0_39,0,39,3,NA,HP,NA
A10,IO_L2N_T0_39,0,39,3,NA,HP,NA
C9,IO_L3P_T0_DQS_39,0,39,3,NA,HP,NA
B8,IO_L3N_T0_DQS_39,0,39,3,NA,HP,NA
B11,IO_L4P_T0_39,0,39,3,NA,HP,NA
B10,IO_L4N_T0_39,0,39,3,NA,HP,NA
D9,IO_L5P_T0_39,0,39,3,NA,HP,NA
C8,IO_L5N_T0_39,0,39,3,NA,HP,NA
C12,IO_L6P_T0_39,0,39,3,NA,HP,NA
B12,IO_L6N_T0_VREF_39,0,39,3,NA,HP,NA
E9,IO_L7P_T1_39,1,39,3,NA,HP,NA
E8,IO_L7N_T1_39,1,39,3,NA,HP,NA
E12,IO_L8P_T1_39,1,39,3,NA,HP,NA
D12,IO_L8N_T1_39,1,39,3,NA,HP,NA
F9,IO_L9P_T1_DQS_39,1,39,3,NA,HP,NA
F8,IO_L9N_T1_DQS_39,1,39,3,NA,HP,NA
D10,IO_L10P_T1_39,1,39,3,NA,HP,NA
C10,IO_L10N_T1_39,1,39,3,NA,HP,NA
E11,IO_L11P_T1_SRCC_39,1,39,3,NA,HP,NA
D11,IO_L11N_T1_SRCC_39,1,39,3,NA,HP,NA
F11,IO_L12P_T1_MRCC_39,1,39,3,NA,HP,NA
F10,IO_L12N_T1_MRCC_39,1,39,3,NA,HP,NA
G11,IO_L13P_T2_MRCC_39,2,39,3,NA,HP,NA
G10,IO_L13N_T2_MRCC_39,2,39,3,NA,HP,NA
H10,IO_L14P_T2_SRCC_39,2,39,3,NA,HP,NA
H9,IO_L14N_T2_SRCC_39,2,39,3,NA,HP,NA
J10,IO_L15P_T2_DQS_39,2,39,3,NA,HP,NA
J9,IO_L15N_T2_DQS_39,2,39,3,NA,HP,NA
H12,IO_L16P_T2_39,2,39,3,NA,HP,NA
G12,IO_L16N_T2_39,2,39,3,NA,HP,NA
K11,IO_L17P_T2_39,2,39,3,NA,HP,NA
J11,IO_L17N_T2_39,2,39,3,NA,HP,NA
H8,IO_L18P_T2_39,2,39,3,NA,HP,NA
G8,IO_L18N_T2_39,2,39,3,NA,HP,NA
K12,IO_L19P_T3_39,3,39,3,NA,HP,NA
J12,IO_L19N_T3_VREF_39,3,39,3,NA,HP,NA
L9,IO_L20P_T3_39,3,39,3,NA,HP,NA
K9,IO_L20N_T3_39,3,39,3,NA,HP,NA
L13,IO_L21P_T3_DQS_39,3,39,3,NA,HP,NA
K13,IO_L21N_T3_DQS_39,3,39,3,NA,HP,NA
M10,IO_L22P_T3_39,3,39,3,NA,HP,NA
L10,IO_L22N_T3_39,3,39,3,NA,HP,NA
M13,IO_L23P_T3_39,3,39,3,NA,HP,NA
M12,IO_L23N_T3_39,3,39,3,NA,HP,NA
M11,IO_L24P_T3_39,3,39,3,NA,HP,NA
L11,IO_L24N_T3_39,3,39,3,NA,HP,NA
K8,IO_25_VRP_39,NA,39,3,NA,HP,NA
AK2,MGTXTXP3_114,NA,114,NA,NA,GTX,NA
AJ4,MGTXRXP3_114,NA,114,NA,NA,GTX,NA
AK1,MGTXTXN3_114,NA,114,NA,NA,GTX,NA
AJ3,MGTXRXN3_114,NA,114,NA,NA,GTX,NA
AM2,MGTXTXP2_114,NA,114,NA,NA,GTX,NA
AL4,MGTXRXP2_114,NA,114,NA,NA,GTX,NA
AM1,MGTXTXN2_114,NA,114,NA,NA,GTX,NA
AH6,MGTREFCLK0P_114,NA,114,NA,NA,GTX,NA
AL3,MGTXRXN2_114,NA,114,NA,NA,GTX,NA
AH5,MGTREFCLK0N_114,NA,114,NA,NA,GTX,NA
AK5,MGTREFCLK1N_114,NA,114,NA,NA,GTX,NA
AK6,MGTREFCLK1P_114,NA,114,NA,NA,GTX,NA
AN4,MGTXTXP1_114,NA,114,NA,NA,GTX,NA
AM6,MGTXRXP1_114,NA,114,NA,NA,GTX,NA
AN3,MGTXTXN1_114,NA,114,NA,NA,GTX,NA
AM5,MGTXRXN1_114,NA,114,NA,NA,GTX,NA
AP2,MGTXTXP0_114,NA,114,NA,NA,GTX,NA
AP6,MGTXRXP0_114,NA,114,NA,NA,GTX,NA
AP1,MGTXTXN0_114,NA,114,NA,NA,GTX,NA
AP5,MGTXRXN0_114,NA,114,NA,NA,GTX,NA
AB2,MGTXTXP3_115,NA,115,NA,NA,GTX,NA
AC4,MGTXRXP3_115,NA,115,NA,NA,GTX,NA
AB1,MGTXTXN3_115,NA,115,NA,NA,GTX,NA
AC3,MGTXRXN3_115,NA,115,NA,NA,GTX,NA
AD2,MGTXTXP2_115,NA,115,NA,NA,GTX,NA
AE4,MGTXRXP2_115,NA,115,NA,NA,GTX,NA
AD1,MGTXTXN2_115,NA,115,NA,NA,GTX,NA
AB6,MGTREFCLK0P_115,NA,115,NA,NA,GTX,NA
AE3,MGTXRXN2_115,NA,115,NA,NA,GTX,NA
AP7,MGTAVTTRCAL_115,NA,115,NA,NA,GTX,NA
AB5,MGTREFCLK0N_115,NA,115,NA,NA,GTX,NA
AN7,MGTRREF_115,NA,115,NA,NA,GTX,NA
AD5,MGTREFCLK1N_115,NA,115,NA,NA,GTX,NA
AD6,MGTREFCLK1P_115,NA,115,NA,NA,GTX,NA
AF2,MGTXTXP1_115,NA,115,NA,NA,GTX,NA
AF6,MGTXRXP1_115,NA,115,NA,NA,GTX,NA
AF1,MGTXTXN1_115,NA,115,NA,NA,GTX,NA
AF5,MGTXRXN1_115,NA,115,NA,NA,GTX,NA
AH2,MGTXTXP0_115,NA,115,NA,NA,GTX,NA
AG4,MGTXRXP0_115,NA,115,NA,NA,GTX,NA
AH1,MGTXTXN0_115,NA,115,NA,NA,GTX,NA
AG3,MGTXRXN0_115,NA,115,NA,NA,GTX,NA
P2,MGTXTXP3_116,NA,116,NA,NA,GTX,NA
R4,MGTXRXP3_116,NA,116,NA,NA,GTX,NA
P1,MGTXTXN3_116,NA,116,NA,NA,GTX,NA
R3,MGTXRXN3_116,NA,116,NA,NA,GTX,NA
T2,MGTXTXP2_116,NA,116,NA,NA,GTX,NA
U4,MGTXRXP2_116,NA,116,NA,NA,GTX,NA
T1,MGTXTXN2_116,NA,116,NA,NA,GTX,NA
T6,MGTREFCLK0P_116,NA,116,NA,NA,GTX,NA
U3,MGTXRXN2_116,NA,116,NA,NA,GTX,NA
T5,MGTREFCLK0N_116,NA,116,NA,NA,GTX,NA
V5,MGTREFCLK1N_116,NA,116,NA,NA,GTX,NA
V6,MGTREFCLK1P_116,NA,116,NA,NA,GTX,NA
V2,MGTXTXP1_116,NA,116,NA,NA,GTX,NA
W4,MGTXRXP1_116,NA,116,NA,NA,GTX,NA
V1,MGTXTXN1_116,NA,116,NA,NA,GTX,NA
W3,MGTXRXN1_116,NA,116,NA,NA,GTX,NA
Y2,MGTXTXP0_116,NA,116,NA,NA,GTX,NA
AA4,MGTXRXP0_116,NA,116,NA,NA,GTX,NA
Y1,MGTXTXN0_116,NA,116,NA,NA,GTX,NA
AA3,MGTXRXN0_116,NA,116,NA,NA,GTX,NA
F2,MGTXTXP3_117,NA,117,NA,NA,GTX,NA
J4,MGTXRXP3_117,NA,117,NA,NA,GTX,NA
F1,MGTXTXN3_117,NA,117,NA,NA,GTX,NA
J3,MGTXRXN3_117,NA,117,NA,NA,GTX,NA
H2,MGTXTXP2_117,NA,117,NA,NA,GTX,NA
K6,MGTXRXP2_117,NA,117,NA,NA,GTX,NA
H1,MGTXTXN2_117,NA,117,NA,NA,GTX,NA
M6,MGTREFCLK0P_117,NA,117,NA,NA,GTX,NA
K5,MGTXRXN2_117,NA,117,NA,NA,GTX,NA
M5,MGTREFCLK0N_117,NA,117,NA,NA,GTX,NA
P5,MGTREFCLK1N_117,NA,117,NA,NA,GTX,NA
P6,MGTREFCLK1P_117,NA,117,NA,NA,GTX,NA
K2,MGTXTXP1_117,NA,117,NA,NA,GTX,NA
L4,MGTXRXP1_117,NA,117,NA,NA,GTX,NA
K1,MGTXTXN1_117,NA,117,NA,NA,GTX,NA
L3,MGTXRXN1_117,NA,117,NA,NA,GTX,NA
M2,MGTXTXP0_117,NA,117,NA,NA,GTX,NA
N4,MGTXRXP0_117,NA,117,NA,NA,GTX,NA
M1,MGTXTXN0_117,NA,117,NA,NA,GTX,NA
N3,MGTXRXN0_117,NA,117,NA,NA,GTX,NA
A4,MGTXTXP3_118,NA,118,NA,NA,GTX,NA
B6,MGTXRXP3_118,NA,118,NA,NA,GTX,NA
A3,MGTXTXN3_118,NA,118,NA,NA,GTX,NA
B5,MGTXRXN3_118,NA,118,NA,NA,GTX,NA
B2,MGTXTXP2_118,NA,118,NA,NA,GTX,NA
D6,MGTXRXP2_118,NA,118,NA,NA,GTX,NA
B1,MGTXTXN2_118,NA,118,NA,NA,GTX,NA
F6,MGTREFCLK0P_118,NA,118,NA,NA,GTX,NA
D5,MGTXRXN2_118,NA,118,NA,NA,GTX,NA
F5,MGTREFCLK0N_118,NA,118,NA,NA,GTX,NA
H5,MGTREFCLK1N_118,NA,118,NA,NA,GTX,NA
H6,MGTREFCLK1P_118,NA,118,NA,NA,GTX,NA
C4,MGTXTXP1_118,NA,118,NA,NA,GTX,NA
E4,MGTXRXP1_118,NA,118,NA,NA,GTX,NA
C3,MGTXTXN1_118,NA,118,NA,NA,GTX,NA
E3,MGTXRXN1_118,NA,118,NA,NA,GTX,NA
D2,MGTXTXP0_118,NA,118,NA,NA,GTX,NA
G4,MGTXRXP0_118,NA,118,NA,NA,GTX,NA
D1,MGTXTXN0_118,NA,118,NA,NA,GTX,NA
G3,MGTXRXN0_118,NA,118,NA,NA,GTX,NA
AA18,VCCBRAM,NA,NA,NA,NA,NA,NA
AB17,VCCBRAM,NA,NA,NA,NA,NA,NA
N18,VCCBRAM,NA,NA,NA,NA,NA,NA
R18,VCCBRAM,NA,NA,NA,NA,NA,NA
U18,VCCBRAM,NA,NA,NA,NA,NA,NA
W18,VCCBRAM,NA,NA,NA,NA,NA,NA
C6,MGTAVCC_G11,NA,NA,NA,NA,NA,NA
E6,MGTAVCC_G11,NA,NA,NA,NA,NA,NA
G6,MGTAVCC_G11,NA,NA,NA,NA,NA,NA
J6,MGTAVCC_G11,NA,NA,NA,NA,NA,NA
L6,MGTAVCC_G11,NA,NA,NA,NA,NA,NA
AA6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
AC6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
AE6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
AG6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
AJ6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
AL6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
AN6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
U6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
W6,MGTAVCC_G10,NA,NA,NA,NA,NA,NA
C2,MGTAVTT_G11,NA,NA,NA,NA,NA,NA
D3,MGTAVTT_G11,NA,NA,NA,NA,NA,NA
G2,MGTAVTT_G11,NA,NA,NA,NA,NA,NA
H3,MGTAVTT_G11,NA,NA,NA,NA,NA,NA
L2,MGTAVTT_G11,NA,NA,NA,NA,NA,NA
M3,MGTAVTT_G11,NA,NA,NA,NA,NA,NA
AC2,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
AD3,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
AG2,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
AH3,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
AL2,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
AM3,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
R2,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
T3,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
W2,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
Y3,MGTAVTT_G10,NA,NA,NA,NA,NA,NA
N6,MGTVCCAUX_G11,NA,NA,NA,NA,NA,NA
R6,MGTVCCAUX_G10,NA,NA,NA,NA,NA,NA
A1,GND,NA,NA,NA,NA,NA,NA
A2,GND,NA,NA,NA,NA,NA,NA
A5,GND,NA,NA,NA,NA,NA,NA
A6,GND,NA,NA,NA,NA,NA,NA
A7,GND,NA,NA,NA,NA,NA,NA
A17,GND,NA,NA,NA,NA,NA,NA
A27,GND,NA,NA,NA,NA,NA,NA
A34,GND,NA,NA,NA,NA,NA,NA
AA1,GND,NA,NA,NA,NA,NA,NA
AA2,GND,NA,NA,NA,NA,NA,NA
AA5,GND,NA,NA,NA,NA,NA,NA
AA7,GND,NA,NA,NA,NA,NA,NA
AA8,GND,NA,NA,NA,NA,NA,NA
AA9,GND,NA,NA,NA,NA,NA,NA
AA11,GND,NA,NA,NA,NA,NA,NA
AA13,GND,NA,NA,NA,NA,NA,NA
AA15,GND,NA,NA,NA,NA,NA,NA
AA17,GND,NA,NA,NA,NA,NA,NA
AA19,GND,NA,NA,NA,NA,NA,NA
AA21,GND,NA,NA,NA,NA,NA,NA
AA27,GND,NA,NA,NA,NA,NA,NA
AB3,GND,NA,NA,NA,NA,NA,NA
AB4,GND,NA,NA,NA,NA,NA,NA
AB7,GND,NA,NA,NA,NA,NA,NA
AB10,GND,NA,NA,NA,NA,NA,NA
AB12,GND,NA,NA,NA,NA,NA,NA
AB14,GND,NA,NA,NA,NA,NA,NA
AB16,GND,NA,NA,NA,NA,NA,NA
AB18,GND,NA,NA,NA,NA,NA,NA
AB20,GND,NA,NA,NA,NA,NA,NA
AB22,GND,NA,NA,NA,NA,NA,NA
AB24,GND,NA,NA,NA,NA,NA,NA
AB34,GND,NA,NA,NA,NA,NA,NA
AC1,GND,NA,NA,NA,NA,NA,NA
AC5,GND,NA,NA,NA,NA,NA,NA
AC7,GND,NA,NA,NA,NA,NA,NA
AC11,GND,NA,NA,NA,NA,NA,NA
AC13,GND,NA,NA,NA,NA,NA,NA
AC21,GND,NA,NA,NA,NA,NA,NA
AC31,GND,NA,NA,NA,NA,NA,NA
AD4,GND,NA,NA,NA,NA,NA,NA
AD7,GND,NA,NA,NA,NA,NA,NA
AD8,GND,NA,NA,NA,NA,NA,NA
AD18,GND,NA,NA,NA,NA,NA,NA
AD28,GND,NA,NA,NA,NA,NA,NA
AE1,GND,NA,NA,NA,NA,NA,NA
AE2,GND,NA,NA,NA,NA,NA,NA
AE5,GND,NA,NA,NA,NA,NA,NA
AE7,GND,NA,NA,NA,NA,NA,NA
AE15,GND,NA,NA,NA,NA,NA,NA
AE25,GND,NA,NA,NA,NA,NA,NA
AF3,GND,NA,NA,NA,NA,NA,NA
AF4,GND,NA,NA,NA,NA,NA,NA
AF7,GND,NA,NA,NA,NA,NA,NA
AF12,GND,NA,NA,NA,NA,NA,NA
AF22,GND,NA,NA,NA,NA,NA,NA
AF32,GND,NA,NA,NA,NA,NA,NA
AG1,GND,NA,NA,NA,NA,NA,NA
AG5,GND,NA,NA,NA,NA,NA,NA
AG7,GND,NA,NA,NA,NA,NA,NA
AG9,GND,NA,NA,NA,NA,NA,NA
AG19,GND,NA,NA,NA,NA,NA,NA
AG29,GND,NA,NA,NA,NA,NA,NA
AH4,GND,NA,NA,NA,NA,NA,NA
AH7,GND,NA,NA,NA,NA,NA,NA
AH16,GND,NA,NA,NA,NA,NA,NA
AH26,GND,NA,NA,NA,NA,NA,NA
AJ1,GND,NA,NA,NA,NA,NA,NA
AJ2,GND,NA,NA,NA,NA,NA,NA
AJ5,GND,NA,NA,NA,NA,NA,NA
AJ7,GND,NA,NA,NA,NA,NA,NA
AJ13,GND,NA,NA,NA,NA,NA,NA
AJ23,GND,NA,NA,NA,NA,NA,NA
AJ33,GND,NA,NA,NA,NA,NA,NA
AK3,GND,NA,NA,NA,NA,NA,NA
AK4,GND,NA,NA,NA,NA,NA,NA
AK7,GND,NA,NA,NA,NA,NA,NA
AK10,GND,NA,NA,NA,NA,NA,NA
AK20,GND,NA,NA,NA,NA,NA,NA
AK30,GND,NA,NA,NA,NA,NA,NA
AL1,GND,NA,NA,NA,NA,NA,NA
AL5,GND,NA,NA,NA,NA,NA,NA
AL7,GND,NA,NA,NA,NA,NA,NA
AL17,GND,NA,NA,NA,NA,NA,NA
AL27,GND,NA,NA,NA,NA,NA,NA
AM4,GND,NA,NA,NA,NA,NA,NA
AM7,GND,NA,NA,NA,NA,NA,NA
AM8,GND,NA,NA,NA,NA,NA,NA
AM14,GND,NA,NA,NA,NA,NA,NA
AM24,GND,NA,NA,NA,NA,NA,NA
AM34,GND,NA,NA,NA,NA,NA,NA
AN1,GND,NA,NA,NA,NA,NA,NA
AN2,GND,NA,NA,NA,NA,NA,NA
AN5,GND,NA,NA,NA,NA,NA,NA
AN8,GND,NA,NA,NA,NA,NA,NA
AN11,GND,NA,NA,NA,NA,NA,NA
AN21,GND,NA,NA,NA,NA,NA,NA
AN31,GND,NA,NA,NA,NA,NA,NA
AP3,GND,NA,NA,NA,NA,NA,NA
AP4,GND,NA,NA,NA,NA,NA,NA
AP8,GND,NA,NA,NA,NA,NA,NA
AP18,GND,NA,NA,NA,NA,NA,NA
AP28,GND,NA,NA,NA,NA,NA,NA
B3,GND,NA,NA,NA,NA,NA,NA
B4,GND,NA,NA,NA,NA,NA,NA
B7,GND,NA,NA,NA,NA,NA,NA
B14,GND,NA,NA,NA,NA,NA,NA
B24,GND,NA,NA,NA,NA,NA,NA
C1,GND,NA,NA,NA,NA,NA,NA
C5,GND,NA,NA,NA,NA,NA,NA
C7,GND,NA,NA,NA,NA,NA,NA
C11,GND,NA,NA,NA,NA,NA,NA
