"Pin Information for the Stratix® V 5SGXB6 Device 
Version 1.1 
4B	VREFB4BN0	IO			DIFFIO_TX_B104n	DIFFOUT_B104n	AM18	DQ35B	DQ11B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B105p	DIFFOUT_B105p	AN18	DQS36B	DQS11B/CQ11B	DQ5B/CQn5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B105n	DIFFOUT_B105n	AP18	DQSn36B	DQSn11B/DQ11B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B106p	DIFFOUT_B106p	AN16	DQ35B	DQ11B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B106n	DIFFOUT_B106n	AN17	DQ35B	DQ11B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B107p	DIFFOUT_B107p	AN15	DQ36B	DQ11B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B107n	DIFFOUT_B107n	AN14	DQ36B	DQ11B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B108p	DIFFOUT_B108p	AM15	DQ36B	DQ11B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B108n	DIFFOUT_B108n	AM16	DQ36B	DQ11B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B109p	DIFFOUT_B109p	AP17	DQS37B	DQ12B/CQn12B	DQS5B/CQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B109n	DIFFOUT_B109n	AR17	DQSn37B	DQ12B	DQSn5B/DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B110p	DIFFOUT_B110p	AT19	DQ37B	DQ12B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B110n	DIFFOUT_B110n	AR18	DQ37B	DQ12B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B111p	DIFFOUT_B111p	AT16	DQS38B	DQS12B/CQ12B	DQ5B	DQ2B/CQn2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B111n	DIFFOUT_B111n	AT17	DQSn38B	DQSn12B/DQ12B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B112p	DIFFOUT_B112p	AU17	DQ37B	DQ12B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B112n	DIFFOUT_B112n	AV18	DQ37B	DQ12B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B113p	DIFFOUT_B113p	AV19	DQ38B	DQ12B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B113n	DIFFOUT_B113n	AU19	DQ38B	DQ12B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B114p	DIFFOUT_B114p	AW19	DQ38B	DQ12B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B114n	DIFFOUT_B114n	AW18	DQ38B	DQ12B	DQ5B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B115p	DIFFOUT_B115p	AK16	DQS39B	DQ13B/CQn13B	DQ6B	DQS2B/CQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B115n	DIFFOUT_B115n	AK17	DQSn39B	DQ13B	DQ6B	DQSn2B/DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B116p	DIFFOUT_B116p	AJ17	DQ39B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B116n	DIFFOUT_B116n	AJ18	DQ39B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B117p	DIFFOUT_B117p	AH17	DQS40B	DQS13B/CQ13B	DQ6B/CQn6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B117n	DIFFOUT_B117n	AJ16	DQSn40B	DQSn13B/DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B118p	DIFFOUT_B118p	AG17	DQ39B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B118n	DIFFOUT_B118n	AG18	DQ39B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B119p	DIFFOUT_B119p	AE18	DQ40B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B119n	DIFFOUT_B119n	AF18	DQ40B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B120p	DIFFOUT_B120p	AD17	DQ40B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B120n	DIFFOUT_B120n	AE17	DQ40B	DQ13B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B121p	DIFFOUT_B121p	AW15	DQS41B	DQ14B/CQn14B	DQS6B/CQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B121n	DIFFOUT_B121n	AW16	DQSn41B	DQ14B	DQSn6B/DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B122p	DIFFOUT_B122p	AV16	DQ41B	DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B122n	DIFFOUT_B122n	AU16	DQ41B	DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B123p	DIFFOUT_B123p	AV15	DQS42B	DQS14B/CQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B123n	DIFFOUT_B123n	AU15	DQSn42B	DQSn14B/DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B124p	DIFFOUT_B124p	AR15	DQ41B	DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B124n	DIFFOUT_B124n	AR16	DQ41B	DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B125p	DIFFOUT_B125p	AP14	DQ42B	DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_RX_B125n	DIFFOUT_B125n	AP15	DQ42B	DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B126p	DIFFOUT_B126p	AR14	DQ42B	DQ14B	DQ6B	DQ2B									
4B	VREFB4BN0	IO			DIFFIO_TX_B126n	DIFFOUT_B126n	AT14	DQ42B	DQ14B	DQ6B	DQ2B									
4A	VREFB4AN0	IO			DIFFIO_RX_B127p	DIFFOUT_B127p	AF15	DQS43B	DQ15B/CQn15B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_RX_B127n	DIFFOUT_B127n	AE15	DQSn43B	DQ15B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B128p	DIFFOUT_B128p	AF16	DQ43B	DQ15B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B128n	DIFFOUT_B128n	AG16	DQ43B	DQ15B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_RX_B129p	DIFFOUT_B129p	AD16	DQS44B	DQS15B/CQ15B	DQ7B/CQn7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_RX_B129n	DIFFOUT_B129n	AE16	DQSn44B	DQSn15B/DQ15B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B130p	DIFFOUT_B130p	AE14	DQ43B	DQ15B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B130n	DIFFOUT_B130n	AD14	DQ43B	DQ15B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_RX_B131p	DIFFOUT_B131p	AF13	DQ44B	DQ15B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_RX_B131n	DIFFOUT_B131n	AG13	DQ44B	DQ15B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B132p	DIFFOUT_B132p	AC13	DQ44B	DQ15B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B132n	DIFFOUT_B132n	AD13	DQ44B	DQ15B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_RX_B133p	DIFFOUT_B133p	AH15	DQS45B	DQ16B/CQn16B	DQS7B/CQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_RX_B133n	DIFFOUT_B133n	AG15	DQSn45B	DQ16B	DQSn7B/DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B134p	DIFFOUT_B134p	AJ13	DQ45B	DQ16B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B134n	DIFFOUT_B134n	AK13	DQ45B	DQ16B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_RX_B135p	DIFFOUT_B135p	AH14	DQS46B	DQS16B/CQ16B	DQ7B	DQ3B/CQn3B									
4A	VREFB4AN0	IO			DIFFIO_RX_B135n	DIFFOUT_B135n	AJ14	DQSn46B	DQSn16B/DQ16B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B136p	DIFFOUT_B136p	AL14	DQ45B	DQ16B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B136n	DIFFOUT_B136n	AL15	DQ45B	DQ16B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_RX_B137p	DIFFOUT_B137p	AK14	DQ46B	DQ16B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_RX_B137n	DIFFOUT_B137n	AJ15	DQ46B	DQ16B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B138p	DIFFOUT_B138p	AN12	DQ46B	DQ16B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B138n	DIFFOUT_B138n	AN13	DQ46B	DQ16B	DQ7B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B139n	DIFFOUT_B139n	AU14	DQ47B	DQ17B	DQ8B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B139p	DIFFOUT_B139p	AU13	DQ47B	DQ17B	DQ8B	DQ3B									
4A	VREFB4AN0	IO	CLK11n		DIFFIO_RX_B140n	DIFFOUT_B140n	AW13	DQSn47B	DQ17B	DQ8B	DQSn3B/DQ3B									
4A	VREFB4AN0	IO	CLK11p		DIFFIO_RX_B140p	DIFFOUT_B140p	AV13	DQS47B	DQ17B/CQn17B	DQ8B	DQS3B/CQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B141n	DIFFOUT_B141n	AW12	DQ47B	DQ17B	DQ8B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B141p	DIFFOUT_B141p	AV12	DQ47B	DQ17B	DQ8B	DQ3B									
4A	VREFB4AN0	IO	CLK10n		DIFFIO_RX_B142n	DIFFOUT_B142n	AT13	DQSn48B	DQSn17B/DQ17B	DQ8B	DQ3B									
4A	VREFB4AN0	IO	CLK10p		DIFFIO_RX_B142p	DIFFOUT_B142p	AR13	DQS48B	DQS17B/CQ17B	DQ8B/CQn8B	DQ3B									
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT1,FPLL_BR_CLKOUTn"		DIFFIO_TX_B143n	DIFFOUT_B143n	AR11	DQ48B	DQ17B	DQ8B	DQ3B									
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT0,FPLL_BR_CLKOUTp,FPLL_BR_FB0"		DIFFIO_TX_B143p	DIFFOUT_B143p	AR12	DQ48B	DQ17B	DQ8B	DQ3B									
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT3,FPLL_BR_FBn"		DIFFIO_RX_B144n	DIFFOUT_B144n	AT11	DQ48B	DQ17B	DQ8B	DQ3B									
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT2,FPLL_BR_FBp,FPLL_BR_FB1"		DIFFIO_RX_B144p	DIFFOUT_B144p	AU11	DQ48B	DQ17B	DQ8B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B145n	DIFFOUT_B145n	AW9	DQ49B	DQ18B	DQ8B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B145p	DIFFOUT_B145p	AW10	DQ49B	DQ18B	DQ8B	DQ3B									
4A	VREFB4AN0	IO	CLK9n		DIFFIO_RX_B146n	DIFFOUT_B146n	AW7	DQSn49B	DQ18B	DQSn8B/DQ8B	DQ3B									
4A	VREFB4AN0	IO	CLK9p		DIFFIO_RX_B146p	DIFFOUT_B146p	AV7	DQS49B	DQ18B/CQn18B	DQS8B/CQ8B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B147n	DIFFOUT_B147n	AV10	DQ49B	DQ18B	DQ8B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B147p	DIFFOUT_B147p	AV9	DQ49B	DQ18B	DQ8B	DQ3B									
4A	VREFB4AN0	IO	CLK8n		DIFFIO_RX_B148n	DIFFOUT_B148n	AU9	DQSn50B	DQSn18B/DQ18B	DQ8B	DQ3B									
4A	VREFB4AN0	IO	CLK8p		DIFFIO_RX_B148p	DIFFOUT_B148p	AU10	DQS50B	DQS18B/CQ18B	DQ8B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B149n	DIFFOUT_B149n	AT8	DQ50B	DQ18B	DQ8B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_TX_B149p	DIFFOUT_B149p	AU8	DQ50B	DQ18B	DQ8B	DQ3B									
4A	VREFB4AN0	IO			DIFFIO_RX_B150n	DIFFOUT_B150n	AT10	DQ50B	DQ18B	DQ8B	DQ3B									
4A	VREFB4AN0	IO	RZQ_1		DIFFIO_RX_B150p	DIFFOUT_B150p	AR10	DQ50B	DQ18B	DQ8B	DQ3B									
4A		GND					AR9													
4A		nCE		nCE			AT7													
4A		nSTATUS		nSTATUS			AU7													
4A		CONF_DONE		CONF_DONE			AU6													
4A		nIO_PULLUP		nIO_PULLUP			AV6													
4A		MSEL0		MSEL0			AP11													
4A		MSEL1		MSEL1			AN11													
4A		MSEL2		MSEL2			AW6													
4A		MSEL3		MSEL3			AW5													
4A		MSEL4		MSEL4			AV5													
GXB_R0		REFCLK0Rn					AL9													
GXB_R0		REFCLK0Rp					AL10													
GXB_R0		"GXB_RX_R0p,GXB_REFCLK_R0p"					AU2													
GXB_R0		"GXB_RX_R0n,GXB_REFCLK_R0n"					AU1													
GXB_R0		GXB_TX_R0p					AR6													
GXB_R0		GXB_TX_R0n					AR5													
GXB_R0		"GXB_RX_R1p,GXB_REFCLK_R1p"					AT4													
GXB_R0		"GXB_RX_R1n,GXB_REFCLK_R1n"					AT3													
GXB_R0		GXB_TX_R1p					AP8													
GXB_R0		GXB_TX_R1n					AP7													
GXB_R0		"GXB_RX_R2p,GXB_REFCLK_R2p"					AR2													
GXB_R0		"GXB_RX_R2n,GXB_REFCLK_R2n"					AR1													
GXB_R0		GXB_TX_R2p					AN6													
GXB_R0		GXB_TX_R2n					AN5													
GXB_R0		"GXB_RX_R3p,GXB_REFCLK_R3p"					AP4													
GXB_R0		"GXB_RX_R3n,GXB_REFCLK_R3n"					AP3													
GXB_R0		GXB_TX_R3p					AM8													
GXB_R0		GXB_TX_R3n					AM7													
GXB_R0		"GXB_RX_R4p,GXB_REFCLK_R4p"					AN2													
GXB_R0		"GXB_RX_R4n,GXB_REFCLK_R4n"					AN1													
GXB_R0		GXB_TX_R4p					AL6													
GXB_R0		GXB_TX_R4n					AL5													
GXB_R0		"GXB_RX_R5p,GXB_REFCLK_R5p"					AM4													
GXB_R0		"GXB_RX_R5n,GXB_REFCLK_R5n"					AM3													
GXB_R0		GXB_TX_R5p					AK8													
GXB_R0		GXB_TX_R5n					AK7													
GXB_R0		REFCLK1Rn					AJ10													
GXB_R0		REFCLK1Rp					AJ11													
GXB_R1		REFCLK2Rn					AG9													
GXB_R1		REFCLK2Rp					AG10													
GXB_R1		"GXB_RX_R6p,GXB_REFCLK_R6p"					AL2													
GXB_R1		"GXB_RX_R6n,GXB_REFCLK_R6n"					AL1													
GXB_R1		GXB_TX_R6p					AJ6													
GXB_R1		GXB_TX_R6n					AJ5													
GXB_R1		"GXB_RX_R7p,GXB_REFCLK_R7p"					AK4													
GXB_R1		"GXB_RX_R7n,GXB_REFCLK_R7n"					AK3													
GXB_R1		GXB_TX_R7p					AH8													
GXB_R1		GXB_TX_R7n					AH7													
GXB_R1		"GXB_RX_R8p,GXB_REFCLK_R8p"					AJ2													
GXB_R1		"GXB_RX_R8n,GXB_REFCLK_R8n"					AJ1													
GXB_R1		GXB_TX_R8p					AG6													
GXB_R1		GXB_TX_R8n					AG5													
GXB_R1		"GXB_RX_R9p,GXB_REFCLK_R9p"					AH4													
GXB_R1		"GXB_RX_R9n,GXB_REFCLK_R9n"					AH3													
GXB_R1		GXB_TX_R9p					AF8													
GXB_R1		GXB_TX_R9n					AF7													
GXB_R1		"GXB_RX_R10p,GXB_REFCLK_R10p"					AG2													
GXB_R1		"GXB_RX_R10n,GXB_REFCLK_R10n"					AG1													
GXB_R1		GXB_TX_R10p					AE6													
GXB_R1		GXB_TX_R10n					AE5													
GXB_R1		"GXB_RX_R11p,GXB_REFCLK_R11p"					AF4													
GXB_R1		"GXB_RX_R11n,GXB_REFCLK_R11n"					AF3													
GXB_R1		GXB_TX_R11p					AD8													
GXB_R1		GXB_TX_R11n					AD7													
GXB_R1		REFCLK3Rn					AE10													
GXB_R1		REFCLK3Rp					AE11													
GXB_R2		REFCLK4Rn					AC9													
GXB_R2		REFCLK4Rp					AC10													
GXB_R2		"GXB_RX_R12p,GXB_REFCLK_R12p"					AE2													
GXB_R2		"GXB_RX_R12n,GXB_REFCLK_R12n"					AE1													
GXB_R2		GXB_TX_R12p					AC6													
GXB_R2		GXB_TX_R12n					AC5													
GXB_R2		"GXB_RX_R13p,GXB_REFCLK_R13p"					AD4													
GXB_R2		"GXB_RX_R13n,GXB_REFCLK_R13n"					AD3													
GXB_R2		GXB_TX_R13p					AB8													
GXB_R2		GXB_TX_R13n					AB7													
GXB_R2		"GXB_RX_R14p,GXB_REFCLK_R14p"					AC2													
GXB_R2		"GXB_RX_R14n,GXB_REFCLK_R14n"					AC1													
GXB_R2		GXB_TX_R14p					AA6													
GXB_R2		GXB_TX_R14n					AA5													
GXB_R2		"GXB_RX_R15p,GXB_REFCLK_R15p"					AB4													
GXB_R2		"GXB_RX_R15n,GXB_REFCLK_R15n"					AB3													
GXB_R2		GXB_TX_R15p					Y4													
GXB_R2		GXB_TX_R15n					Y3													
GXB_R2		"GXB_RX_R16p,GXB_REFCLK_R16p"					AA2													
GXB_R2		"GXB_RX_R16n,GXB_REFCLK_R16n"					AA1													
GXB_R2		GXB_TX_R16p					Y8													
GXB_R2		GXB_TX_R16n					Y7													
GXB_R2		"GXB_RX_R17p,GXB_REFCLK_R17p"					W2													
GXB_R2		"GXB_RX_R17n,GXB_REFCLK_R17n"					W1													
GXB_R2		GXB_TX_R17p					W6													
GXB_R2		GXB_TX_R17n					W5													
GXB_R2		REFCLK5Rn					AA10													
GXB_R2		REFCLK5Rp					AA11													
GXB_R3		REFCLK6Rn					W9													
GXB_R3		REFCLK6Rp					W10													
GXB_R3		"GXB_RX_R18p,GXB_REFCLK_R18p"					V4													
GXB_R3		"GXB_RX_R18n,GXB_REFCLK_R18n"					V3													
GXB_R3		GXB_TX_R18p					V8													
GXB_R3		GXB_TX_R18n					V7													
GXB_R3		"GXB_RX_R19p,GXB_REFCLK_R19p"					U2													
GXB_R3		"GXB_RX_R19n,GXB_REFCLK_R19n"					U1													
GXB_R3		GXB_TX_R19p					U6													
GXB_R3		GXB_TX_R19n					U5													
GXB_R3		"GXB_RX_R20p,GXB_REFCLK_R20p"					T4													
GXB_R3		"GXB_RX_R20n,GXB_REFCLK_R20n"					T3													
GXB_R3		GXB_TX_R20p					T8													
GXB_R3		GXB_TX_R20n					T7													
GXB_R3		"GXB_RX_R21p,GXB_REFCLK_R21p"					R2													
GXB_R3		"GXB_RX_R21n,GXB_REFCLK_R21n"					R1													
GXB_R3		GXB_TX_R21p					R6													
GXB_R3		GXB_TX_R21n					R5													
GXB_R3		"GXB_RX_R22p,GXB_REFCLK_R22p"					N2													
GXB_R3		"GXB_RX_R22n,GXB_REFCLK_R22n"					N1													
GXB_R3		GXB_TX_R22p					P4													
GXB_R3		GXB_TX_R22n					P3													
GXB_R3		"GXB_RX_R23p,GXB_REFCLK_R23p"					M4													
GXB_R3		"GXB_RX_R23n,GXB_REFCLK_R23n"					M3													
GXB_R3		GXB_TX_R23p					P8													
GXB_R3		GXB_TX_R23n					P7													
GXB_R3		REFCLK7Rn					U10													
GXB_R3		REFCLK7Rp					U11													
GXB_R4		REFCLK8Rn					R9													
GXB_R4		REFCLK8Rp					R10													
GXB_R4		"GXB_RX_R24p,GXB_REFCLK_R24p"					L2													
GXB_R4		"GXB_RX_R24n,GXB_REFCLK_R24n"					L1													
GXB_R4		GXB_TX_R24p					N6													
GXB_R4		GXB_TX_R24n					N5													
GXB_R4		"GXB_RX_R25p,GXB_REFCLK_R25p"					K4													
GXB_R4		"GXB_RX_R25n,GXB_REFCLK_R25n"					K3													
GXB_R4		GXB_TX_R25p					M8													
GXB_R4		GXB_TX_R25n					M7													
GXB_R4		"GXB_RX_R26p,GXB_REFCLK_R26p"					J2													
GXB_R4		"GXB_RX_R26n,GXB_REFCLK_R26n"					J1													
GXB_R4		GXB_TX_R26p					L6													
GXB_R4		GXB_TX_R26n					L5													
GXB_R4		"GXB_RX_R27p,GXB_REFCLK_R27p"					H4													
GXB_R4		"GXB_RX_R27n,GXB_REFCLK_R27n"					H3													
GXB_R4		GXB_TX_R27p					K8													
GXB_R4		GXB_TX_R27n					K7													
GXB_R4		"GXB_RX_R28p,GXB_REFCLK_R28p"					G2													
GXB_R4		"GXB_RX_R28n,GXB_REFCLK_R28n"					G1													
GXB_R4		GXB_TX_R28p					J6													
GXB_R4		GXB_TX_R28n					J5													
GXB_R4		"GXB_RX_R29p,GXB_REFCLK_R29p"					F4													
GXB_R4		"GXB_RX_R29n,GXB_REFCLK_R29n"					F3													
GXB_R4		GXB_TX_R29p					H8													
GXB_R4		GXB_TX_R29n					H7													
GXB_R4		REFCLK9Rn					N10													
GXB_R4		REFCLK9Rp					N11													
GXB_R5		REFCLK10Rn					L10													
GXB_R5		REFCLK10Rp					L11													
GXB_R5		"GXB_RX_R30p,GXB_REFCLK_R30p"					E2													
GXB_R5		"GXB_RX_R30n,GXB_REFCLK_R30n"					E1													
GXB_R5		GXB_TX_R30p					G6													
GXB_R5		GXB_TX_R30n					G5													
GXB_R5		"GXB_RX_R31p,GXB_REFCLK_R31p"					D4													
GXB_R5		"GXB_RX_R31n,GXB_REFCLK_R31n"					D3													
GXB_R5		GXB_TX_R31p					F8													
GXB_R5		GXB_TX_R31n					F7													
GXB_R5		"GXB_RX_R32p,GXB_REFCLK_R32p"					C2													
GXB_R5		"GXB_RX_R32n,GXB_REFCLK_R32n"					C1													
GXB_R5		GXB_TX_R32p					E6													
GXB_R5		GXB_TX_R32n					E5													
7A		GND					A5													
7A	VREFB7AN0	IO	RZQ_4		DIFFIO_RX_T1p	DIFFOUT_T1p	E10	DQ1T	DQ1T	DQ1T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_RX_T1n	DIFFOUT_T1n	D9	DQ1T	DQ1T	DQ1T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T2p	DIFFOUT_T2p	B6	DQ1T	DQ1T	DQ1T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T2n	DIFFOUT_T2n	C6	DQ1T	DQ1T	DQ1T	DQ1T									
7A	VREFB7AN0	IO	CLK12p		DIFFIO_RX_T3p	DIFFOUT_T3p	D8	DQS1T	DQS1T/CQ1T	DQ1T	DQ1T									
7A	VREFB7AN0	IO	CLK12n		DIFFIO_RX_T3n	DIFFOUT_T3n	C7	DQSn1T	DQSn1T/DQ1T	DQ1T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T4p	DIFFOUT_T4p	B7	DQ2T	DQ1T	DQ1T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T4n	DIFFOUT_T4n	A7	DQ2T	DQ1T	DQ1T	DQ1T									
7A	VREFB7AN0	IO	CLK13p		DIFFIO_RX_T5p	DIFFOUT_T5p	B9	DQS2T	DQ1T/CQn1T	DQS1T/CQ1T	DQ1T									
7A	VREFB7AN0	IO	CLK13n		DIFFIO_RX_T5n	DIFFOUT_T5n	A9	DQSn2T	DQ1T	DQSn1T/DQ1T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T6p	DIFFOUT_T6p	C8	DQ2T	DQ1T	DQ1T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T6n	DIFFOUT_T6n	C9	DQ2T	DQ1T	DQ1T	DQ1T									
7A	VREFB7AN0	IO	"FPLL_TR_CLKOUT2,FPLL_TR_FBp,FPLL_TR_FB1"		DIFFIO_RX_T7p	DIFFOUT_T7p	E12	DQ3T	DQ2T	DQ1T	DQ1T									
7A	VREFB7AN0	IO	"FPLL_TR_CLKOUT3,FPLL_TR_FBn"		DIFFIO_RX_T7n	DIFFOUT_T7n	E11	DQ3T	DQ2T	DQ1T	DQ1T									
7A	VREFB7AN0	IO	"FPLL_TR_CLKOUT0,FPLL_TR_CLKOUTp,FPLL_TR_FB0"		DIFFIO_TX_T8p	DIFFOUT_T8p	A10	DQ3T	DQ2T	DQ1T	DQ1T									
7A	VREFB7AN0	IO	"FPLL_TR_CLKOUT1,FPLL_TR_CLKOUTn"		DIFFIO_TX_T8n	DIFFOUT_T8n	B10	DQ3T	DQ2T	DQ1T	DQ1T									
7A	VREFB7AN0	IO	CLK14p		DIFFIO_RX_T9p	DIFFOUT_T9p	D11	DQS3T	DQS2T/CQ2T	DQ1T/CQn1T	DQ1T									
7A	VREFB7AN0	IO	CLK14n		DIFFIO_RX_T9n	DIFFOUT_T9n	C11	DQSn3T	DQSn2T/DQ2T	DQ1T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T10p	DIFFOUT_T10p	G10	DQ4T	DQ2T	DQ1T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T10n	DIFFOUT_T10n	F10	DQ4T	DQ2T	DQ1T	DQ1T									
7A	VREFB7AN0	IO	CLK15p		DIFFIO_RX_T11p	DIFFOUT_T11p	F13	DQS4T	DQ2T/CQn2T	DQ1T	DQS1T/CQ1T									
7A	VREFB7AN0	IO	CLK15n		DIFFIO_RX_T11n	DIFFOUT_T11n	E13	DQSn4T	DQ2T	DQ1T	DQSn1T/DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T12p	DIFFOUT_T12p	G11	DQ4T	DQ2T	DQ1T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T12n	DIFFOUT_T12n	F11	DQ4T	DQ2T	DQ1T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T13n	DIFFOUT_T13n	G13	DQ5T	DQ3T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_TX_T13p	DIFFOUT_T13p	G14	DQ5T	DQ3T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_RX_T14n	DIFFOUT_T14n	J13	DQ5T	DQ3T	DQ2T	DQ1T									
7A	VREFB7AN0	IO			DIFFIO_RX_T14p	DIFFOUT_T14p	H13	DQ5T	DQ3T	DQ2T	DQ1T									
