"Pin Information for the Stratix® V 5SGTC7 Device 
Version 1.0
3D	VREFB3DN0	IO			DIFFIO_RX_B70p	DIFFOUT_B70p	AL21	DQS24B	DQS12B/CQ12B	DQ6B/CQn6B										
3D	VREFB3DN0	IO			DIFFIO_TX_B71n	DIFFOUT_B71n	AK21	DQ24B	DQ12B	DQ6B										
3D	VREFB3DN0	IO			DIFFIO_TX_B71p	DIFFOUT_B71p	AJ22	DQ24B	DQ12B	DQ6B										
3D	VREFB3DN0	IO			DIFFIO_RX_B72n	DIFFOUT_B72n	AK20	DQ24B	DQ12B	DQ6B										
3D	VREFB3DN0	IO			DIFFIO_RX_B72p	DIFFOUT_B72p	AJ20	DQ24B	DQ12B	DQ6B										
3D	VREFB3DN0	IO			DIFFIO_TX_B73n	DIFFOUT_B73n	AW21	DQ25B	DQ13B	DQ6B										
3D	VREFB3DN0	IO			DIFFIO_TX_B73p	DIFFOUT_B73p	AV20	DQ25B	DQ13B	DQ6B										
3D	VREFB3DN0	IO			DIFFIO_RX_B74n	DIFFOUT_B74n	AU21	DQSn25B	DQ13B	DQSn6B/DQ6B										
3D	VREFB3DN0	IO			DIFFIO_RX_B74p	DIFFOUT_B74p	AU20	DQS25B	DQ13B/CQn13B	DQS6B/CQ6B										
3D	VREFB3DN0	IO			DIFFIO_TX_B75n	DIFFOUT_B75n	AT21	DQ25B	DQ13B	DQ6B										
3D	VREFB3DN0	IO			DIFFIO_TX_B75p	DIFFOUT_B75p	AR21	DQ25B	DQ13B	DQ6B										
3D	VREFB3DN0	IO	CLK4n		DIFFIO_RX_B76n	DIFFOUT_B76n	AT20	DQSn26B	DQSn13B/DQ13B	DQ6B										
3D	VREFB3DN0	IO	CLK4p		DIFFIO_RX_B76p	DIFFOUT_B76p	AR20	DQS26B	DQS13B/CQ13B	DQ6B										
3D	VREFB3DN0	IO			DIFFIO_TX_B77n	DIFFOUT_B77n	AM20	DQ26B	DQ13B	DQ6B										
3D	VREFB3DN0	IO			DIFFIO_TX_B77p	DIFFOUT_B77p	AL20	DQ26B	DQ13B	DQ6B										
3D	VREFB3DN0	IO	CLK5n		DIFFIO_RX_B78n	DIFFOUT_B78n	AP21	DQ26B	DQ13B	DQ6B										
3D	VREFB3DN0	IO	CLK5p		DIFFIO_RX_B78p	DIFFOUT_B78p	AN21	DQ26B	DQ13B	DQ6B										
4D	VREFB4DN0	IO	"FPLL_BC_CLKOUT1,FPLL_BC_CLKOUTn"		DIFFIO_TX_B139n	DIFFOUT_B139n	AE18	DQ47B	DQ14B	DQ7B										
4D	VREFB4DN0	IO	"FPLL_BC_CLKOUT0,FPLL_BC_CLKOUTp,FPLL_BC_FB0"		DIFFIO_TX_B139p	DIFFOUT_B139p	AE17	DQ47B	DQ14B	DQ7B										
4D	VREFB4DN0	IO	"FPLL_BC_CLKOUT3,FPLL_BC_FBn"		DIFFIO_RX_B140n	DIFFOUT_B140n	AG20	DQSn47B	DQ14B	DQ7B										
4D	VREFB4DN0	IO	"FPLL_BC_CLKOUT2,FPLL_BC_FBp,FPLL_BC_FB1"		DIFFIO_RX_B140p	DIFFOUT_B140p	AF19	DQS47B	DQ14B/CQn14B	DQ7B										
4D	VREFB4DN0	IO			DIFFIO_TX_B141n	DIFFOUT_B141n	AH19	DQ47B	DQ14B	DQ7B										
4D	VREFB4DN0	IO			DIFFIO_TX_B141p	DIFFOUT_B141p	AG19	DQ47B	DQ14B	DQ7B										
4D	VREFB4DN0	IO	CLK6n		DIFFIO_RX_B142n	DIFFOUT_B142n	AK18	DQSn48B	DQSn14B/DQ14B	DQ7B										
4D	VREFB4DN0	IO	CLK6p		DIFFIO_RX_B142p	DIFFOUT_B142p	AJ19	DQS48B	DQS14B/CQ14B	DQ7B/CQn7B										
4D	VREFB4DN0	IO			DIFFIO_TX_B143n	DIFFOUT_B143n	AJ18	DQ48B	DQ14B	DQ7B										
4D	VREFB4DN0	IO			DIFFIO_TX_B143p	DIFFOUT_B143p	AH18	DQ48B	DQ14B	DQ7B										
4D	VREFB4DN0	IO	CLK7n		DIFFIO_RX_B144n	DIFFOUT_B144n	AL18	DQ48B	DQ14B	DQ7B										
4D	VREFB4DN0	IO	CLK7p		DIFFIO_RX_B144p	DIFFOUT_B144p	AL19	DQ48B	DQ14B	DQ7B										
4D	VREFB4DN0	IO			DIFFIO_TX_B145n	DIFFOUT_B145n	AN19	DQ49B	DQ15B	DQ7B										
4D	VREFB4DN0	IO			DIFFIO_TX_B145p	DIFFOUT_B145p	AM19	DQ49B	DQ15B	DQ7B										
4D	VREFB4DN0	IO			DIFFIO_RX_B146n	DIFFOUT_B146n	AR19	DQSn49B	DQ15B	DQSn7B/DQ7B										
4D	VREFB4DN0	IO			DIFFIO_RX_B146p	DIFFOUT_B146p	AP19	DQS49B	DQ15B/CQn15B	DQS7B/CQ7B										
4D	VREFB4DN0	IO			DIFFIO_TX_B147n	DIFFOUT_B147n	AP18	DQ49B	DQ15B	DQ7B										
4D	VREFB4DN0	IO			DIFFIO_TX_B147p	DIFFOUT_B147p	AN18	DQ49B	DQ15B	DQ7B										
4D	VREFB4DN0	IO			DIFFIO_RX_B148n	DIFFOUT_B148n	AT18	DQSn50B	DQSn15B/DQ15B	DQ7B										
4D	VREFB4DN0	IO			DIFFIO_RX_B148p	DIFFOUT_B148p	AR18	DQS50B	DQS15B/CQ15B	DQ7B										
4D	VREFB4DN0	IO			DIFFIO_TX_B149n	DIFFOUT_B149n	AU19	DQ50B	DQ15B	DQ7B										
4D	VREFB4DN0	IO			DIFFIO_TX_B149p	DIFFOUT_B149p	AU18	DQ50B	DQ15B	DQ7B										
4D	VREFB4DN0	IO			DIFFIO_RX_B150n	DIFFOUT_B150n	AW19	DQ50B	DQ15B	DQ7B										
4D	VREFB4DN0	IO			DIFFIO_RX_B150p	DIFFOUT_B150p	AV19	DQ50B	DQ15B	DQ7B										
4C	VREFB4CN0	IO			DIFFIO_TX_B151n	DIFFOUT_B151n	AC16	DQ51B	DQ16B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B151p	DIFFOUT_B151p	AB16	DQ51B	DQ16B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B152n	DIFFOUT_B152n	AC15	DQSn51B	DQ16B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B152p	DIFFOUT_B152p	AB15	DQS51B	DQ16B/CQn16B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B153n	DIFFOUT_B153n	AE16	DQ51B	DQ16B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B153p	DIFFOUT_B153p	AD15	DQ51B	DQ16B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B154n	DIFFOUT_B154n	AG17	DQSn52B	DQSn16B/DQ16B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B154p	DIFFOUT_B154p	AF17	DQS52B	DQS16B/CQ16B	DQ8B/CQn8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B155n	DIFFOUT_B155n	AH16	DQ52B	DQ16B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B155p	DIFFOUT_B155p	AG16	DQ52B	DQ16B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B156n	DIFFOUT_B156n	AE15	DQ52B	DQ16B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B156p	DIFFOUT_B156p	AF16	DQ52B	DQ16B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B157n	DIFFOUT_B157n	AK17	DQ53B	DQ17B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B157p	DIFFOUT_B157p	AL17	DQ53B	DQ17B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B158n	DIFFOUT_B158n	AJ16	DQSn53B	DQ17B	DQSn8B/DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B158p	DIFFOUT_B158p	AJ17	DQS53B	DQ17B/CQn17B	DQS8B/CQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B159n	DIFFOUT_B159n	AL15	DQ53B	DQ17B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B159p	DIFFOUT_B159p	AK15	DQ53B	DQ17B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B160n	DIFFOUT_B160n	AJ15	DQSn54B	DQSn17B/DQ17B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B160p	DIFFOUT_B160p	AH15	DQS54B	DQS17B/CQ17B	DQ8B	DQ3B/CQn3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B161n	DIFFOUT_B161n	AL14	DQ54B	DQ17B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B161p	DIFFOUT_B161p	AK14	DQ54B	DQ17B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B162n	DIFFOUT_B162n	AM16	DQ54B	DQ17B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B162p	DIFFOUT_B162p	AL16	DQ54B	DQ17B	DQ8B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B163n	DIFFOUT_B163n	AN17	DQ55B	DQ18B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B163p	DIFFOUT_B163p	AM17	DQ55B	DQ18B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B164n	DIFFOUT_B164n	AN15	DQSn55B	DQ18B	DQ9B	DQSn3B/DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B164p	DIFFOUT_B164p	AN16	DQS55B	DQ18B/CQn18B	DQ9B	DQS3B/CQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B165n	DIFFOUT_B165n	AR16	DQ55B	DQ18B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B165p	DIFFOUT_B165p	AR17	DQ55B	DQ18B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B166n	DIFFOUT_B166n	AN14	DQSn56B	DQSn18B/DQ18B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B166p	DIFFOUT_B166p	AM14	DQS56B	DQS18B/CQ18B	DQ9B/CQn9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B167n	DIFFOUT_B167n	AR14	DQ56B	DQ18B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B167p	DIFFOUT_B167p	AR13	DQ56B	DQ18B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B168n	DIFFOUT_B168n	AR15	DQ56B	DQ18B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B168p	DIFFOUT_B168p	AP15	DQ56B	DQ18B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B169n	DIFFOUT_B169n	AU17	DQ57B	DQ19B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B169p	DIFFOUT_B169p	AT17	DQ57B	DQ19B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B170n	DIFFOUT_B170n	AT15	DQSn57B	DQ19B	DQSn9B/DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B170p	DIFFOUT_B170p	AT14	DQS57B	DQ19B/CQn19B	DQS9B/CQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B171n	DIFFOUT_B171n	AU16	DQ57B	DQ19B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B171p	DIFFOUT_B171p	AU15	DQ57B	DQ19B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B172n	DIFFOUT_B172n	AW17	DQSn58B	DQSn19B/DQ19B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B172p	DIFFOUT_B172p	AV17	DQS58B	DQS19B/CQ19B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B173n	DIFFOUT_B173n	AW16	DQ58B	DQ19B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_TX_B173p	DIFFOUT_B173p	AV16	DQ58B	DQ19B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B174n	DIFFOUT_B174n	AW14	DQ58B	DQ19B	DQ9B	DQ3B									
4C	VREFB4CN0	IO			DIFFIO_RX_B174p	DIFFOUT_B174p	AV14	DQ58B	DQ19B	DQ9B	DQ3B									
4B	VREFB4BN0	IO			DIFFIO_TX_B175n	DIFFOUT_B175n	AE14	DQ59B	DQ20B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B175p	DIFFOUT_B175p	AD14	DQ59B	DQ20B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B176n	DIFFOUT_B176n	AC13	DQSn59B	DQ20B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B176p	DIFFOUT_B176p	AC12	DQS59B	DQ20B/CQn20B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B177n	DIFFOUT_B177n	AG14	DQ59B	DQ20B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B177p	DIFFOUT_B177p	AF14	DQ59B	DQ20B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B178n	DIFFOUT_B178n	AD11	DQSn60B	DQSn20B/DQ20B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B178p	DIFFOUT_B178p	AC11	DQS60B	DQS20B/CQ20B	DQ10B/CQn10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B179n	DIFFOUT_B179n	AF11	DQ60B	DQ20B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B179p	DIFFOUT_B179p	AE11	DQ60B	DQ20B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B180n	DIFFOUT_B180n	AE13	DQ60B	DQ20B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B180p	DIFFOUT_B180p	AE12	DQ60B	DQ20B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B181n	DIFFOUT_B181n	AJ14	DQ61B	DQ21B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B181p	DIFFOUT_B181p	AH13	DQ61B	DQ21B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B182n	DIFFOUT_B182n	AG13	DQSn61B	DQ21B	DQSn10B/DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B182p	DIFFOUT_B182p	AF13	DQS61B	DQ21B/CQn21B	DQS10B/CQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B183n	DIFFOUT_B183n	AJ13	DQ61B	DQ21B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B183p	DIFFOUT_B183p	AJ12	DQ61B	DQ21B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B184n	DIFFOUT_B184n	AH12	DQSn62B	DQSn21B/DQ21B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B184p	DIFFOUT_B184p	AG11	DQS62B	DQS21B/CQ21B	DQ10B	DQ4B/CQn4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B185n	DIFFOUT_B185n	AK12	DQ62B	DQ21B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B185p	DIFFOUT_B185p	AK11	DQ62B	DQ21B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B186n	DIFFOUT_B186n	AL12	DQ62B	DQ21B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B186p	DIFFOUT_B186p	AL11	DQ62B	DQ21B	DQ10B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B187n	DIFFOUT_B187n	AM13	DQ63B	DQ22B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B187p	DIFFOUT_B187p	AL13	DQ63B	DQ22B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B188n	DIFFOUT_B188n	AP13	DQSn63B	DQ22B	DQ11B	DQSn4B/DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B188p	DIFFOUT_B188p	AN13	DQS63B	DQ22B/CQn22B	DQ11B	DQS4B/CQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B189n	DIFFOUT_B189n	AN11	DQ63B	DQ22B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B189p	DIFFOUT_B189p	AM11	DQ63B	DQ22B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B190n	DIFFOUT_B190n	AP12	DQSn64B	DQSn22B/DQ22B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B190p	DIFFOUT_B190p	AN12	DQS64B	DQS22B/CQ22B	DQ11B/CQn11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B191n	DIFFOUT_B191n	AN10	DQ64B	DQ22B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B191p	DIFFOUT_B191p	AM10	DQ64B	DQ22B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B192n	DIFFOUT_B192n	AR11	DQ64B	DQ22B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B192p	DIFFOUT_B192p	AR10	DQ64B	DQ22B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B193n	DIFFOUT_B193n	AT12	DQ65B	DQ23B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B193p	DIFFOUT_B193p	AR12	DQ65B	DQ23B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B194n	DIFFOUT_B194n	AU13	DQSn65B	DQ23B	DQSn11B/DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B194p	DIFFOUT_B194p	AU12	DQS65B	DQ23B/CQn23B	DQS11B/CQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B195n	DIFFOUT_B195n	AU11	DQ65B	DQ23B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B195p	DIFFOUT_B195p	AT11	DQ65B	DQ23B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B196n	DIFFOUT_B196n	AW13	DQSn66B	DQSn23B/DQ23B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B196p	DIFFOUT_B196p	AV13	DQS66B	DQS23B/CQ23B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B197n	DIFFOUT_B197n	AW11	DQ66B	DQ23B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_TX_B197p	DIFFOUT_B197p	AV11	DQ66B	DQ23B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B198n	DIFFOUT_B198n	AW10	DQ66B	DQ23B	DQ11B	DQ4B									
4B	VREFB4BN0	IO			DIFFIO_RX_B198p	DIFFOUT_B198p	AV10	DQ66B	DQ23B	DQ11B	DQ4B									
4A	VREFB4AN0	IO			DIFFIO_TX_B199n	DIFFOUT_B199n	AP9	DQ67B	DQ24B	DQ12B										
4A	VREFB4AN0	IO			DIFFIO_TX_B199p	DIFFOUT_B199p	AN9	DQ67B	DQ24B	DQ12B										
4A	VREFB4AN0	IO	CLK11n		DIFFIO_RX_B200n	DIFFOUT_B200n	AT9	DQSn67B	DQ24B	DQ12B										
4A	VREFB4AN0	IO	CLK11p		DIFFIO_RX_B200p	DIFFOUT_B200p	AR9	DQS67B	DQ24B/CQn24B	DQ12B										
4A	VREFB4AN0	IO			DIFFIO_TX_B201n	DIFFOUT_B201n	AM8	DQ67B	DQ24B	DQ12B										
4A	VREFB4AN0	IO			DIFFIO_TX_B201p	DIFFOUT_B201p	AL8	DQ67B	DQ24B	DQ12B										
4A	VREFB4AN0	IO	CLK10n		DIFFIO_RX_B202n	DIFFOUT_B202n	AW8	DQSn68B	DQSn24B/DQ24B	DQ12B										
4A	VREFB4AN0	IO	CLK10p		DIFFIO_RX_B202p	DIFFOUT_B202p	AV8	DQS68B	DQS24B/CQ24B	DQ12B/CQn12B										
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT1,FPLL_BR_CLKOUTn"		DIFFIO_TX_B203n	DIFFOUT_B203n	AU9	DQ68B	DQ24B	DQ12B										
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT0,FPLL_BR_CLKOUTp,FPLL_BR_FB0"		DIFFIO_TX_B203p	DIFFOUT_B203p	AU8	DQ68B	DQ24B	DQ12B										
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT3,FPLL_BR_FBn"		DIFFIO_RX_B204n	DIFFOUT_B204n	AT8	DQ68B	DQ24B	DQ12B										
4A	VREFB4AN0	IO	"FPLL_BR_CLKOUT2,FPLL_BR_FBp,FPLL_BR_FB1"		DIFFIO_RX_B204p	DIFFOUT_B204p	AR8	DQ68B	DQ24B	DQ12B										
4A	VREFB4AN0	IO			DIFFIO_TX_B205n	DIFFOUT_B205n	AR7	DQ69B	DQ25B	DQ12B										
4A	VREFB4AN0	IO			DIFFIO_TX_B205p	DIFFOUT_B205p	AP7	DQ69B	DQ25B	DQ12B										
4A	VREFB4AN0	IO	CLK9n		DIFFIO_RX_B206n	DIFFOUT_B206n	AN8	DQSn69B	DQ25B	DQSn12B/DQ12B										
4A	VREFB4AN0	IO	CLK9p		DIFFIO_RX_B206p	DIFFOUT_B206p	AN7	DQS69B	DQ25B/CQn25B	DQS12B/CQ12B										
4A	VREFB4AN0	IO			DIFFIO_TX_B207n	DIFFOUT_B207n	AP6	DQ69B	DQ25B	DQ12B										
4A	VREFB4AN0	IO			DIFFIO_TX_B207p	DIFFOUT_B207p	AN6	DQ69B	DQ25B	DQ12B										
4A	VREFB4AN0	IO	CLK8n		DIFFIO_RX_B208n	DIFFOUT_B208n	AW7	DQSn70B	DQSn25B/DQ25B	DQ12B										
4A	VREFB4AN0	IO	CLK8p		DIFFIO_RX_B208p	DIFFOUT_B208p	AV7	DQS70B	DQS25B/CQ25B	DQ12B										
4A	VREFB4AN0	IO			DIFFIO_TX_B209n	DIFFOUT_B209n	AU7	DQ70B	DQ25B	DQ12B										
4A	VREFB4AN0	IO			DIFFIO_TX_B209p	DIFFOUT_B209p	AU6	DQ70B	DQ25B	DQ12B										
4A	VREFB4AN0	IO			DIFFIO_RX_B210n	DIFFOUT_B210n	AT6	DQ70B	DQ25B	DQ12B										
4A	VREFB4AN0	IO	RZQ_1		DIFFIO_RX_B210p	DIFFOUT_B210p	AR6	DQ70B	DQ25B	DQ12B										
4A		GND					AC14													
4A		nCE		nCE			AB13													
4A		nSTATUS		nSTATUS			AL10													
4A		CONF_DONE		CONF_DONE			AB12													
4A		nIO_PULLUP		nIO_PULLUP			AM7													
4A		MSEL0		MSEL0			W12													
4A		MSEL1		MSEL1			Y11													
4A		MSEL2		MSEL2			AA12													
4A		MSEL3		MSEL3			AA11													
4A		MSEL4		MSEL4			W11													
GXB_R0		REFCLK0Rn					AG7													
GXB_R0		REFCLK0Rp					AG8													
GXB_R0		"GXB_RX_R0p,GXB_REFCLK_R0p"					AV2													
GXB_R0		"GXB_RX_R0n,GXB_REFCLK_R0n"					AV1													
GXB_R0		GXB_TX_R0p					AU4													
GXB_R0		GXB_TX_R0n					AU3													
GXB_R0		"GXB_RX_R1p,GXB_REFCLK_R1p"					AJ4													
GXB_R0		"GXB_RX_R1n,GXB_REFCLK_R1n"					AJ3													
GXB_R0		GXB_TX_R1p					AH6													
GXB_R0		GXB_TX_R1n					AH5													
GXB_R0		REFCLK1Rn					AE8													
GXB_R0		REFCLK1Rp					AE9													
GXB_R1		REFCLK2Rn					AC7													
GXB_R1		REFCLK2Rp					AC8													
GXB_R1		"GXB_RX_R2p,GXB_REFCLK_R2p"					AH2													
GXB_R1		"GXB_RX_R2n,GXB_REFCLK_R2n"					AH1													
GXB_R1		GXB_TX_R2p					AG4													
GXB_R1		GXB_TX_R2n					AG3													
GXB_R1		"GXB_RX_R3p,GXB_REFCLK_R3p"					AA4													
GXB_R1		"GXB_RX_R3n,GXB_REFCLK_R3n"					AA3													
GXB_R1		GXB_TX_R3p					Y6													
GXB_R1		GXB_TX_R3n					Y5													
GXB_R1		REFCLK3Rn					AA8													
GXB_R1		REFCLK3Rp					AA9													
GXB_R2		REFCLK4Rn					W7													
GXB_R2		REFCLK4Rp					W8													
GXB_R2		"GXB_RX_R4p,GXB_REFCLK_R4p"					Y2													
GXB_R2		"GXB_RX_R4n,GXB_REFCLK_R4n"					Y1													
GXB_R2		GXB_TX_R4p					W4													
GXB_R2		GXB_TX_R4n					W3													
GXB_R2		"GXB_RX_R5p,GXB_REFCLK_R5p"					M2													
GXB_R2		"GXB_RX_R5n,GXB_REFCLK_R5n"					M1													
GXB_R2		GXB_TX_R5p					N4													
GXB_R2		GXB_TX_R5n					N3													
GXB_R2		REFCLK5Rn					U8													
GXB_R2		REFCLK5Rp					U9													
GXB_R3		REFCLK6Rn					R7													
GXB_R3		REFCLK6Rp					R8													
GXB_R3		"GXB_RX_R6p,GXB_REFCLK_R6p"					L4													
GXB_R3		"GXB_RX_R6n,GXB_REFCLK_R6n"					L3													
GXB_R3		GXB_TX_R6p					M6													
GXB_R3		GXB_TX_R6n					M5													
GXB_R3		"GXB_RX_R7p,GXB_REFCLK_R7p"					B2													
GXB_R3		"GXB_RX_R7n,GXB_REFCLK_R7n"					B1													
GXB_R3		GXB_TX_R7p					C4													
GXB_R3		GXB_TX_R7n					C3													
GXB_R3		REFCLK7Rn					N8													
GXB_R3		REFCLK7Rp					N9													
GXB_R0		GTB_TX_R0p					AP2													
GXB_R0		GTB_TX_R0n					AP1													
GXB_R0		GTB_RX_R0p					AM2													
GXB_R0		GTB_RX_R0n					AM1													
GXB_R1		GTB_TX_R1p					AD2													
GXB_R1		GTB_TX_R1n					AD1													
GXB_R1		GTB_RX_R1p					AB2													
GXB_R1		GTB_RX_R1n					AB1													
GXB_R2		GTB_TX_R2p					T2													
GXB_R2		GTB_TX_R2n					T1													
GXB_R2		GTB_RX_R2p					P2													
GXB_R2		GTB_RX_R2n					P1													
GXB_R3		GTB_TX_R3p					H2													
GXB_R3		GTB_TX_R3n					H1													
GXB_R3		GTB_RX_R3p					F2													
GXB_R3		GTB_RX_R3n					F1													
7A		GND					T12													
7A	VREFB7AN0	IO	RZQ_4		DIFFIO_RX_T1p	DIFFOUT_T1p	D6	DQ1T	DQ1T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_RX_T1n	DIFFOUT_T1n	C6	DQ1T	DQ1T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T2p	DIFFOUT_T2p	E6	DQ1T	DQ1T	DQ1T										
7A	VREFB7AN0	IO			DIFFIO_TX_T2n	DIFFOUT_T2n	E7	DQ1T	DQ1T	DQ1T										
